"Nombre_fichero",N_Pistas,melody,bass,piano_rh,piano_lh,mixdown,accomp
Alanis_Morissette_You_oughta_know.kar,10,8,6,,,,7 9
Alazan_Amarrao_a_mi_cintura.kar,14,6,4,,,,3 5 7 8 9 10 11 13 14
Alazan_Amarrao_a_mi_cintura4.kar,14,6,4,,,,3 5 7 8 9 10 11 13 14
Alazan_Torero.kar,15,6,4,,,,3 5 8 9 10 12 13 14
Albano_Felicidad.kar,12,5,3,,,,4 6 7 8 9 10
Albano_y_Romina_Felicidad_4.kar,12,5,3,,,,4 6 7 8 9 10
Albert_Babin_Le_toit_de_ma_maison.kar,8,1,2,,,,3 4 5 6
Albert_Babin_Ma_hache_pis_le_bucksaw.kar,9,6,1 7 8,,,,2 3 4
Albert_Hammond_It_never_rains_in_southern_California.kar,11,6,4,,,,3 5 7 8 9 10
Alberto_Domfnguez_Frenesf.kar,13,9,4,,,,3 5 6 7
Aldo_Gunthrie_City_of_New_Orleans.kar,15,10,8,,,,7 9 11 12 13 14
Alejandro_Sanz_Me_ire.kar,15,9,5,,,,4 6 7 8 10 11 12
All_Four_One_I_swear.kar,19,5,3,,,,4 6 7 8 9 15
Alliage_Cruel_Summer.kar,16,6,4,,,,3 5 7 8 9 10 11 13 14 15
Alliage_Lucy.kar,13,4,2,,,,1 3 5 6 7 8 9 11
Alliage_Te_garder_pres_de_moi.kar,15,6,4,,,,3 5 7 8 9 10 11 13 14
Allman_Brothers_Midnight_rider.kar,8,5,4,,,,3 7
Allman_Brothers_Stormy_Monday.kar,8,7,3,,,,4 5 6
Allwright_Graeme_Suzanne.kar,4,4,,,,,3
Alma_Cogan_Tennesse_waltz.kar,8,4,3,,,,5 6 8
Almeno_tu_nelluniverso_Mia_Martini.kar,19,5,3,,,,4 6 7 8 9 10
AlTgria_Rodrigo_BAY.kar.kar,15,5,2,,,,1 3 6 7 8 9 10 12 13 14
amatoma.kar,14,6,4,,,,3 5 7 8 9 10 11 13
America_Ventura_highway.kar,14,9 11,3,,,,5 6 8 12 13
Amy_Grant_Baby_baby.kar,6,5,4,,,,3
Ana_Belen_Desde_mi_libertad_5.kar,11,8,5,,,,4 6 7 9
Andre_Breton_Un_jour_a_la_fois.kar,22,11,12 22,,,,13 14 15 16 17 18 19 20 21
Andre_Clavier_As_tu_deja_pleurer.kar,12,3,4,,,,5 6 7 8 10 11 12
Andre_Lejeune_Joue_moi_un_rigodon.kar,11,7,1 11,,,,3 4 5 6
Andre_Verchuren_Ah_si_jetais_reste_celibataire.kar,6,4,1,,,,5 6
ANDREA_BOCELLI_Por_ti_volare.kar,14,5,3,,,,4 6 7 8 9 10 12 13
Andrew_Lloyd_Webber_Phantom_of_the_Opera.kar,5,3,5,,,,4
Angelo_Branduardi_Va_ou_le_vent_te_mene.kar,11,6 8 9,5,,,,3 7 10 11
Anggun_La_neige_au_Sahara.kar,16,6,4,,,,3 5 7 8 10 11 13 14 16
Animals_House_of_the_rising_sun_blues.kar,19,3 4,5,,,,6 7 9 10 11 12 13 14 15 16
Animals_Sky_pilot.kar,13,3 10,7,,,,4 5 6 8 11 12 13
Anne_Mauray_Broken_heartache_me.kar,14,7 9,8,,,,10 11 12
Anne_Mauray_Could_i_have_this_dance.kar,14,11 13 14,5,,,,7 10
Anne_Mauray_Nobody_loves_me_like_you_do.kar,12,7,6,,,,5 8 9 10
Anne_Mauray_You_needed_me.kar,12,11,6,,,,4 5 7 8 9 10
Annie_I_Think_Im_Gonna_Like_It_Here.kar,14,13,4,,,,3 5 6 7 8 9 10 11 12 14
Antoine_Les_Elucubrations.kar,9,5,3,,,,1 4 6 7 8
ANTONIO_FLORES_Alba.kar,12,6,4,,,,5 7 8 9 10 11
Antonio_Flores_Alba_4.kar,12,6,4,,,,5 7 8 9 10 11
Aqua_Roses_are_red_1.kar,17,1,6,,,,4 5 7 8 9 10 11 12 13 15 16
Archies_Sugar_sugar.kar,11,9,4,,,,3 5 6 7 8 11
Art_Popular_Temporal.kar,16,3,4,,,,5 6 9 10
Ashford_Simpson_Aint_No_Mountain_High_Enough.kar,11,10,3,,,,1 2 4 5 7 8 9 11
Atlantique_Les_eaux_de_Mars.kar,11,5,3,,,,2 4 6 7 9 10
Aubrey.kar,9,3,4,,,,5 6 7 8
Axelle_Red_A_quoi_ca_sert.kar,9,4,2,,,,1 3 5 6 7 8
Axelle_Red_Le_monde_tourne_mal.kar,14,7,5,,,,4 6 8 9 10 11 12 14
Axelle_Red_Rester_femme.kar,11,4,2,,,,1 3 5 6 7 8 9
AZUCAR_MORENO_Amen.kar,18,6,4,,,,3 5 7 8 9 10 11 13 14 15 16 17
Babacar.kar,15,7,5 12,,,,4 6 8 9 10 11 14 15
Bachman_Turner_Overdrive_You_aint_seen_nothing_yet.kar,12,6,4,,,,3 5 7 8 9 10 12
Bad_Boy_Blues_You_are_a_woman.kar,18,3,5,,,,4 6 7 8 9 10 11 12 13 14 15
Bad_Company_Bad_company.kar,21,10,5 14,,,,3 4 7 8 9 11 12 13 15
Bad_Finger_Come_and_get_it.kar,11,6,3,,,,5
Bananarama_Venus.kar,13,3,4,,,,5 6 7 8 9
Banda_Eva_Carro_velho.kar,15,6,4,,,,5 7 8 9 10 11 13 14 15
Bangles_Eternal_flame.kar,12,3,8,,,,7 9 10 11
Bangles_Eternal_flame_4.kar,12,3,8,,,,7 9 10 11
Barbara_Steisand_Evergreen.kar,9,3,8,,,,4 5 6 7
Barricada_Oveja_negra_16.kar,13,11,3,,,,4 5 6 7 8 9
Be_Gees_I_started_the_joke_9.kar,12,11,6,,,,4 7 8 9
Be_Gees_Staying_Alive_4.kar,12,3,6,,,,4 5 7 8 9 10 11
Be_Gees_Tragedy_4.kar,14,6,4,,,,3 5 7 8 9 10 12 13 14
Beach_Boys_Help_me_ronda.kar,14,6,4,,,,3 5 7 8 9 10 11
Beach_Boys_Surfnusa.kar,6,3,5,,,,4
Beach_Boys_Wouldnt_it_be_nice.kar,15,3,7 8,,,,4 5 6 9 10 11
Beastie_Boys_Fight_for_your_right_to_party.kar,7,4,6,,,,3 7
Beat_Culture_Crying_in_the_rain.kar,12,11,9,,,,6 7 8 10
Beatles_Bad_boy.kar,10,3,7,,,,4 5 6 9
Beatles_Ballad_of_John_and_yoko.kar,10,3,7,,,,4 5 6 8
Beatles_Bogey_Music.kar,17,3 9 10,5,,,,4 7 8
Beatles_Everybodys_got_something_to_hide.kar,10,3,6,,,,4 5 9
Beatles_Glad_all_over.kar,14,9,3,,,,5 6 8
Beatles_Happiness_is_a_warm_gun.kar,13,3,7,,,,4 5 6
Beatles_Hello_goodbye.kar,13,3,8,,,,4 5 6 7 9
Beatles_Hey_Jude.kar,9,3,5,,,,4 6 7
Beatles_I_saw_her_standing_there.kar,12,11,6,,,,4 7 8 9
Beatles_Isolation.kar,16,3 8,5,,,,4 7
Bee_Gees_Staying_alive.kar,12,3,6,,,,4 5 7 8 9 10 11
Big_Mountain_Baby_I_love_your_way_4.kar,17,3,5,,,,4 6 8 9 10 11 12 13 14 15 16 17
Billy_Joel_Honesty_1.kar,8,3,5,,,,4 6 7
BJ_Thomas_Raindrops_keep_fallin_on_my_head.kar,13,3,5,,,,4
Bob_Seger_Turn_the_Page.kar,15,9,4,,,,5 6 7 8
Boney_M_Dreadlock_Holiday.kar,13,3,5,,,,4 6 7 8 9 10 11
Boney_M_Sunny.kar,11,5,10,,,,6 7 8 9
Boston_A_man_Ill_never_be.kar,20,14,5,,,,3 7 8 9 11 12 13 15
Boston_A_man_Ill_never_be_12.kar,20,14,5,,,,3 7 8 9 11 12 13 15
Britney_Spears_Baby_one_more_time_1.kar,35,5,15 16,,,,6 7 8 9 10 11 12 13 14 17 18 19
Brividi.kar,11,5,3,,,,4 6 7 8 9
Brooks_And_Dunn_Boot_scootin_boogie.kar,11,9,10,,,,3 4 5 6 7 8
Brooks_And_Dunn_Whiskey_under_the_bridge.kar,29,5,7 15,,,,8 9 10 11 12 13 14 16 17
Bruce_Springsteen_Streets_of_Philadelphia_1.kar,9,3,5,,,,4 6 7 8
Bruno_Lomas_La_casa_del_sol_naciente.kar,24,5,3,,,,4 6 7
Bryan_Adams_Have_you_ever_really_loved_a_woman_4.kar,14,3,4,,,,5 6 7 8 9 10 11 12 13
BSO_Cheers_Where_everybody_knows_your_name.kar,18,5 6 13 15,11,,,,8 9 14
BSO_Jesucristo_superstar_I_dont_know_how_to_love_him_3.kar,11,8 10 11,3,,,,5 7
C_And_C_Music_Factory_Gonna_Make_You_Sweat.kar,17,3,5 17,,,,4 6 7 8 9 10 11 15 16
C_Jerome_Jerome_cest_moi.kar,14,13 14,4,,,,3 5 6 7 8 9 10 11
Calling_Wherever_You_Will_Go.kar,9,1,8,,,,2 3 4 5 6 7
Canario.kar,11,10,4,,,,3 5 6 7 8
Canned_Heat_Going_Up_the_Country.kar,9,7 9,4,,,,3 5 6
Cantores_de_Hispalis_A_Bailar.kar,11,7,3,,,,4 6
Captain_And_Tenille_Do_That_To_Me_One_More_Time.kar,12,11,6,,,,5 7 8 9 10
Carlos_Baute_Mi_medicina_4.kar,14,6,4,,,,3 5 7 8 9 10 11 13 14
Carlos_Baute_Mueve_mueve_4.kar,15,7,4,,,,5 6 8 9 10 11 12 13 14
Carlos_Big_bisou.kar,16,14,5,,,,3 4 6 7 8 9 10 11 12 15 16
Carlos_Vives_El_Amor_de_mi_Tierra.kar,13,5,2,,,,3 4 6 7 8 9 10 11 12
Carly_Simon_Give_me_all_Night.kar,15,3,4,,,,5 6 7 8
Carnavalera_Havana_Delirio.kar.kar,10,5,2,,,,1 3 6 7 8
Carol_Ann_King_Cowgirl_de_ville.kar,18,15,11 12,,,,3 4 5 6 7 8 9 10 14
Carre_Blanc_Nous_cest_nous.kar,12,4,2,,,,1 3 5 6 7 8 9 11 12
Cars_Just_What_I_Needed.kar,11,5,8 9,,,,3 4 6 7 11
Ce_soir_on_danse_Cocktail_Night_Life.kar,23,17,16,,,,3 4 5 6 7 8 9 11 12 14 15
Ce_soir_on_danse_Cocktail_Surprise.kar,29,12,5,,,,3 4 6 7 8 9 11
Celine_Dion_Je_danse_dans_ma_tete.kar,12,12,4,,,,5 6 7 8 9 10 11
Celtas_Cortos_por_Stapelton_VEINTE_DE_ABRIL.kar,16,11,4,,,,3 5 6 7 8
Celtas_Cortos_Veinte_de_abril_16.kar,16,11,4,,,,3 5 6 7 8
Cenizas_6.Wello_Rivas.kar,12,8,4,,,,3 5 6 7 10 11
Cesar_et_Les_Romains_Delilah.kar,17,3,4,,,,5 6 7 9
Charlelie_Couture_Comme_un_avion_sans_ailes.kar,11,6,4,,,,3 5 7 8 9
Charles_Aznavour_Comme_ils_disent.kar,9,5,4,,,,3 6 7 8
Charles_Aznavour_Dans_tes_bras.kar,4,1,3,,,,2 4
Charles_Aznavour_Je_mvoyais_deja.kar,17,3,5,,,,4 6 7 8 9 10 12 13 14 15 16
Charles_Aznavour_La_boheme.kar,17,3,5,,,,4 6 7 8 9 10 12 13 14 15 16
Charles_Aznavour_Lamour_cest_comme_un_jour.kar,13,5,3,,,,4 6 7 8 9 10 12 13
Charles_Aznavour_Parlez_moi_damour.kar,9,6,,,,,3 4 5 7
Charles_Aznavour_Plus_bleu_que_le_bleu_de_tes_yeux.kar,13,6,4,,,,3 5 7 8 9 10 11
Charles_Aznavour_Reste.kar,10,,4,,,,5 6 7 8 9 10
Charles_Aznavour_Tu_te_laisses_aller.kar,17,1,4,,,,3 5 6 7 8 9 10 12 13 14 15 16
Charles_Trenet_Je_chante.kar,16,6,4,,,,3 5 7 8 9 10 11 13 14 15 16
Charles_Trenet_La_mer.kar,17,3,5,,,,4 6 7 8 9 10 12 13 14 15 16
Charles_Trenet_La_romance_de_Paris.kar,11,5,3,,,,4 6 7 8 9 10
Charles_Trenet_Le_jardin_extraordinaire.kar,24,14,21,,,,15 16 17 18 19 20 22 23 24
Charles_Trenet_Moi_jaime_le_Music_Hall.kar,13,7,5,,,,4 6 8 9 10 11 12
Charles_Trenet_Route_nationale_7.kar,13,6,4,,,,3 5 7 8 9 10 11 13
Cher_Sonny_The_beat_goes_on.kar,11,6,4,,,,3 5 7 8 9 10
Chic_Le_Freak.kar,13,3,7,,,,4 5 6 8 9 10 11 12
Chicago_If_You_Leave_Me_Now.kar,11,3,5,,,,4 6 7 8 9 10
Chicago_Only_The_Beginning.kar,26,6,3,,,,4 5 7 8 9 10
Chip_Taylor_Wild_Thing.kar,8,3,5,,,,6 7 8
Chris_Deburg_Lady_in_Red.kar,13,3,4,,,,6 7 8 9
Christina_Aguilera_Genio_atrapado_4.kar,12,6,4,,,,3 5 7 8 9 10 11
Chuck_Berry_Johnny_be_good_4.kar,9,3,5,,,,4 6 7 8
Chuck_Berry_Rock_and_roll_music.kar,14,3,5 7,,,,4 6
Cie_Creole_Ba_moin_ti_bo.kar,10,5 6 7,3,,,,4 8 9
Cie_Creole_Ma_premiere_beguine_partie.kar,11,,4,,,,3 5 6 7 8 9
Claude_Francois_Cest_la_meme_chanson.kar,12,6,4,,,,3 5 7 8 9 10 11
Claude_Francois_Cette_annee_la.kar,12,6,4,,,,3 5 7 8 9 10 11
Claude_Francois_Il_fait_beau_il_fait_bon.kar,9,4,1,,,,2 3 5 6 7 8
Claude_Francois_Je_viens_diner_ce_soir.kar,13,,4,,,,3 5 6 7 8 13
Claude_Francois_Le_telephone_pleure.kar,17,3,5,,,,4 6 7 8 9 10 11 13 14 15 16 17
Claude_Francois_Magnolias_forever.kar,14,6,4,,,,3 5 7 8 9 10 11 13 14
Claude_Francois_Meme_si_tu_revenais.kar,18,6,4,,,,3 5 7 8 9 10 11 13 14 15 16 17 18
Claude_Francois_Si_javais_un_marteau.kar,9,5,3,,,,4 6 7 8
Claude_Francois_Une_chanson_populaire.kar,11,7,5,,,,4 6 8 9 10
Claude_Michel_Le_premier_pas.kar,10,5,4,,,,3 6 7 9 10
Claude_Nougaro_Armstrong.kar,10,5,3,,,,4 6 7 8 9
Cliff_Friend_and_Irving_Mills_Lovesick_Blues.kar,9,3,5,,,,6 7 8 9
Cliff_Richard_We_Dont_Talk_Anymore.kar,13,5,3,,,,4 6 7 8 9 10 12
Cloclo_Cette_annee_la.kar,12,6,4,,,,3 5 7 8 9 10 11
Cloclo_Une_chanson_populaire.kar,11,7,5,,,,4 6 8 9 10
Cock_Robin_The_Promise_You_Made.kar,21,4,6,,,,5 7 8 9 10 11
COCK_ROBIN_The_Promise_You_Made_from_the_album_Cock_Robin_1985.kar,21,4,6,,,,5 7 8 9 10 11
Cole_Porter_I_Get_A_Kick_Out_Of_You.kar,11,3,5,,,,6 7 8 9 10 11
Cole_Porter_What_Is_This_Thing_Called_Love.kar,17,3,5,,,,6 7 8 9 10 11 12 13 14 15 16 17
Communards_Never_can_say_goodbye_1.kar,10,3,4,,,,5 6 7 8
Compagnie_Creole_Cest_bon_pour_le_moral.kar,12,4,6,,,,5 7 8 9 10 11
Conway_Twitty_Its_Only_Make_Believe.kar,16,11,4,,,,5 6 7 8 9 10
Corona_Rhythm_Of_The_Night.kar,12,3,4,,,,5 6 7 8 9 10 12
Corrs_Heaven_Knows.kar,23,4,12,,,,5 6 7 8 9 10 11 13 14 15 17
Cpartio.kar.kar,19,12,10,,,,9 11 13 14
Cranberries_Twenty_One.kar,25,10,11,,,,3 4 5 6 7 8 9 17
Creedance_Clearwater_Revival_I_Heard_It_Through_The_Grapev.kar,11,3,5,,,,4 6 7 8 9 10
Cristian_Castro_Azul.kar,15,7,4,,,,5 6 8 9 10 11 12 13 14 15
Cristian_Castro_Despues_de_ti.kar,7,3,,,,,5 6 7
Cristiani_Herve_Il_est_libre_Max.kar,15,8,3,,,,5 6 7 12 14 15
Cutting_Crew_I_Just_Died_in_Your_Arms_Tonight.kar,27,5,3,,,,4 6 7 8 9 10
Dalida_Besame_mucho.kar,14,5,3,,,,4 6 7
Dalida_Darladirladada.kar,10,,3,,,,1 2 4 5 6 7 8
Dalida_O_sole_mio.kar,13,3,4,,,,5 6 7 8 9 10 12
Dana_International_Diva_1.kar,17,1,17,,,,4 6 7 8 9 10 12 13 14 15
Dani_Daraiche_Quand_je_tai_connue_belle.kar,14,14,3,,,,4 5 6 7 8 9 10
Dani_Daraiche_Ton_coeur_blesse.kar,14,12,6,,,,7 8 9 10 13 14
Daniel_Balavoine_Vendeur_de_larmes.kar,15,6,4,,,,3 5 7 8 9 10 11 13 14
Daniel_Belanger_Ensorcele.kar,17,3,4 16,,,,5 6 7 8 9 10 12 13 14 17
Daniel_Boucher_Les_boules_a_mites.kar,15,6,4,,,,3 5 7 8 9 10 11 13 14 15
Daniel_Gerard_Butterfly.kar,9,4,2,,,,1 3 5 6 7 8
Daniel_Gerard_Memphis_Tennessee.kar,14,8,4,,,,3 5 6 7
Daniel_Guichard_La_tendresse.kar,17,8,6,,,,5 7 9 10 12 13 15 16 17
Danny_Brillant_Quand_je_vois_tes_yeux.kar,16,3,5,,,,4 6 7 8 9 11 12 13 14 15
Danny_Brillant_Viens_a_Saint_Germain.kar,8,,3,,,,4 5 6 8
Dany_Aube_Mon_coeur_se_brise.kar,14,3,9,,,,4 5 6 7 8 10
Daraiche_Les_cowboys_du_Quebec.kar,16,6,4,,,,5 7 8 9 10 12 13
Daraiche_Ton_coeur_blesse.kar,14,12,6,,,,7 8 9 10 13 14
David_Bowie_China_girl.kar,15,6,4,,,,5 7 8 9 10 11 12 14 15
David_Charvet_Jusquau_Bout.kar,17,5,3,,,,2 4 6 7 8 9 10 12 13 14 15 16 17
David_Civera_Caminar_por_la_vida.kar,16,7,8,,,,4 5 6 9 10 11 12 14 15
David_Hallyday_Tu_ne_mas_pas_laisse_le_temps.kar,15,6,4,,,,3 5 7 8 9 10 11 13 14 15
desatame.kar,19,6,4,,,,3 5 7 8 9 10 11 13 14 15 16
Desireless_Voyage_voyage.kar,13,3,5,,,,4 6 7 8 9 10 11
Diane_Tell_La_legende_de_Jimmy.kar,14,3 14,5,,,,4 6 7 8 9
Diary.kar,8,3,4,,,,5 6 7
Dick_Rivers_Rien_quun_seul_mot.kar,11,6,10,,,,3 4 5 7 8 9
Diego_Torres_La_ultima_noche.kar,13,7,5,,,,4 6 8 9 10 11 12
Dire_Straits_Calling_Elvis_1.kar,16,3,15,,,,4 5 6 7 8 9 10 11 12 13 14
Dire_Straits_Money_For_Nothing.kar,15,3,5,,,,4 6 7 8 9 10 12 13 14
Dire_Straits_Money_for_Nothing_4.kar,15,3,5,,,,4 6 7 8 9 10 12 13 14
Dirty_Dancing_Shes_like_the_wind.kar,25,19,9,,,,3 4 5 6 7 10 11 12 13 14 15 16 18 20 22 23 25
Divers_Comptines_A_la_claire_fontaine.kar,10,3,,,,,4 5 6 7
Divers_Comptines_Ah_vous_dirai_je_Maman.kar,9,,5,,,,3 4 6 7 8 9
Divers_Comptines_Ah_vous_dirai_je_Maman_b.kar,9,3,5,,,,4 6 7 8 9
Divers_Comptines_Au_chant_de_lalouette.kar,10,,3,,,,4 5 6 7
Divers_Comptines_Hardi_les_gars.kar,3,3,,,,,
Divers_Comptines_Hymne_au_pastis.kar,13,6,4 13,,,,3 5 7 8 9 10 11
Divers_Comptines_Jai_du_bon_tabac.kar,12,5,6,,,,3 4
Divers_Comptines_Jai_vu_Maman_embrasser_le_pere_Noel.kar,11,3,10,,,,4 5 6 7 8 9
Divers_Comptines_La_casquette_du_pere_Bugeau.kar,10,5,6,,,,3 4
Divers_Comptines_Ne_pleure_pas_Jeannette.kar,6,3 4,,,,,5
Divers_Comptines_Nini_peau_dchien.kar,8,1,2,,,,3 4 5 6 8
Divers_Comptines_Noel_blanc.kar,11,3,4,,,,5 6 7 8 9 10 11
Divers_Comptines_O_Douce_Nuit.kar,13,3,4,,,,5 6 7 8 9 10
domenico_modugno_llora_el_telefono.kar,17,3,5,,,,4 6 7 8 9 10 11 13 14 15 16 17
Donna_Summer_I_feel_love_4.kar,17,3,4 5 6,,,,7 8
Dontturn.kar,16,3,5,,,,4 6 7 8 9 10 11 12 13 14 15
Doobie_Brothers_Long_train_running_4.kar,10,6,4,,,,3 5 7 8 9
Douce_Nuit.kar,13,3,,,,,4 5 6 7 8 9 10
Dr_Hook_Queen_of_the_Silver_Dollar.kar,19,4 5 19,8,,,,3 6 7 9 10 11 16
Dr_Hook_Sylvias_Mother2.kar,15,8,6,,,,7 9 10 11 12 13
Dr_Hook_When_Your_In_Love_With_A_Beautiful_Woman.kar,14,6,4,,,,5 7 8 9 10 11 12 13
Duncan_Dhu_ESOS_OJOS_NEGROS.kar,11,5,6,,,,3 4 7
Duran_Duran_Hungry_like_the_wolf_12.kar,19,12,3,,,,4 5 6 7 8 11
Duran_Duran_Ordinary_World.kar,13,3,5,,,,4 6 7 8 9 10 11 12
Durand_Thibault_Le_Jour_J.kar,14,1,3,,,,2 4 5 6 7 8 9 11 12 13 14
E_Poi_Mina.kar,12,5,3,,,,4 6 7 8 9 10
Eagles_Best_of_my_love_6.kar,12,7,3,,,,4 5 6
Eagles_Desperado_9.kar,12,11,6,,,,4 5 8
Eagles_Hotel_California_4.kar,10,3,4,,,,5 6 7 8
Eagles_Lyin_eyes_9.kar,12,11,6,,,,4 5 7 8 9
Earth_Wind_And_Fire_After_the_love_has_gone.kar,16,3,6,,,,4 5 7 8 9 10 11 13 14 15 16
Earth_Wind_And_Fire_Boogie_Wonderland.kar,17,6,4,,,,3 5 7 8 9 10 11 12 13 14 15 16
Earth_Wind_And_Fire_Fantasy2.kar,17,3,6,,,,4 5 7 8 9 10 11 12 13 14 15 16
Earth_Wind_and_Fire_Fantasy_4.kar,17,3,6,,,,4 5 7 8 9 10 11 12 13 14 15 16
Earth_Wind_And_Fire_Lets_groove2.kar,13,3,6,,,,4 5 7 8 9 10 11 12
Earth_Wind_And_Fire_September.kar,12,3,5,,,,4 6 7 8 9 10 11
Eddie_Santiago_Que_locura_fue_enamorarme_de_ti.kar,19,3,4,,,,6 7 8 9 10
Eddy_Mitchell_18_ans_demain.kar,13,5,2,,,,1 3 6 7 8 9 10 12 13
Eddy_Mitchell_A_credit_et_en_stereo.kar,10,7,5,,,,4 6 8 9
Eddy_Mitchell_Cest_bon_detre_seul.kar,10,4,2,,,,1 3 5 6 7 8 9
Eddy_Mitchell_Happy_Birthday_rock_nroll.kar,12,4,2,,,,1 3 5 6 7 8 9 11
Eddy_Mitchell_Jvous_derange.kar,13,7,5,,,,4 6 8 9 10 11
Eddy_Mitchell_La_fille_du_motel.kar,14,7,5,,,,4 6 8 9 10 11 12 14
Eddy_Mitchell_Les_tuniques_bleues_et_les_indiens.kar,13,6,4,,,,3 5 7 8 9 10 11 13
Eddy_Mitchell_Pas_de_Boogie_woogie.kar,10,6,4,,,,3 5 7 8 9
Eddy_Mitchell_Pauvre_baby_doll.kar,14,7,5,,,,4 6 8 9 10 11 12 14
Edith_Piaf_Le_prisonnier_de_la_tour.kar,5,3,5,,,,4
Edith_Piaf_Les_amants_dun_jour.kar,12,7,5,,,,4 6 8 9 10 11 12
Edith_Piaf_Les_trois_cloches.kar,20,5 17,8 19,,,,6 7 9 11 12 13 14 15 16 18 20
Edith_Piaf_Lhomme_a_la_moto.kar,18,10,9,,,,4 5 6 7 8 11 12 13 14 15
Edith_Piaf_Milord.kar,11,1,4,,,,3 5 6 7 8 9 10
