"Nombre_fichero",N_Pistas,melody,bass,piano_rh,piano_lh,mixdown,accomp
Ascendens_Christus_In_Altum_2_Gloria_1s.mid,5,1,5,,,,2 3 4
Ascendens_Christus_In_Altum_6_Agnus_Dei_1s.mid,6,1,6,,,,2 3 4 5
Asperges_Me_b.mid,4,1,4,,,,2 3
Ave_Maria.mid,7,4,6,,,,5 7
Ave_Maria_a_8_1b.mid,8,1 5,4 8,,,,2 3 6 7
ave_maria_arcadelt.mid,6,1,4 6,,,,2 3 5
Ave_Maria_Palestrina.mid,5,1,5,,,,3 4
Ave_Regina_1_Kyrie_1b.mid,8,1 3 5 7,4 8,,,,2 6
Ave_Regina_Caelorum_a_5_1c.mid,5,1 2,5,,,,3 4
AveMariaVictoria.mid,4,1,4,,,,2 3
bach02.mid,4,4,1,,,,2 3
bach03.mid,4,4,1,,,,2 3
bach05.mid,5,5,1,,,,2 3 4
bach07.mid,4,4,3,,,,1 2
Baroque_Baroque-Early_Marini_op22_2ballet_m.mid,4,1 2,4,,,,3
Baroque_Baroque-Early_Marini_op22_svlnsol_m.mid,3,1,3,,,,2
Baroque_Baroque-Early_Marini_op22_zarab_m.mid,4,1,4,,,,2 3
Baroque_Baroque-Early_Merula_mcan01_m.mid,3,1,3,,,,2
Baroque_Baroque-Early_Merula_mcan07_m.mid,3,1 2,3,,,,
Baroque_Baroque-Early_Merula_mcan11_m.mid,3,1,3,,,,2
Baroque_Baroque-Early_Young_04yste_m.mid,4,1,3 4,,,,2
Baroque_Baroque-Late_Albinoni_Rollerball_Albinoni_Super_8_Remix_cloudburst.mid,2,1,2,,,,
Baroque_Baroque-Late_Bach_106.mid,4,1 2,4,,,,3
Baroque_Baroque-Late_Bach_1678tpvent1w.mid,3,1,3,,,,2
Baroque_Baroque-Late_Bach_1687tpvent10w.mid,3,1 2,3,,,,
Baroque_Baroque-Late_Bach_1690tpvent13w.mid,3,1,3,,,,2
Baroque_Baroque-Late_Bach_1699tpinven8.mid,3,1,3,,,,2
Baroque_Baroque-Late_Bach_348baw101f.mid,6,3 4 5 6,,,,,
Baroque_Baroque-Late_Bach_3part06.mid,5,3,5,,,,4
Baroque_Baroque-Late_Bach_3part13.mid,5,3,5,,,,4
Baroque_Baroque-Late_Bach_3PART_06.mid,3,1,3,,,,2
Baroque_Baroque-Late_Bach_430bjsbmm15.mid,13,2 8 9,7 12,,,,3 4 5 6 10 11 13
Baroque_Baroque-Late_Bach_a_1pre.mid,2,,,,,,1 2
Baroque_Baroque-Late_Bach_air_g.mid,16,1,5 6,,,,2 3 4
Baroque_Baroque-Late_Bach_anna-18.mid,2,1,2,,,,
Baroque_Baroque-Late_Bach_anna-24.mid,3,1,2 3,,,,
Baroque_Baroque-Late_Bach_aria.mid,11,4,1,,,,2 3
Baroque_Baroque-Late_Bach_ARIA_R2.mid,3,1,3,,,,2
Baroque_Baroque-Late_Bach_ARTFUG10.mid,8,1 2 5 6,4 8,,,,3 7
Baroque_Baroque-Late_Bach_ARTFUG11.mid,8,1 2 5 6,4 8,,,,3 7
Baroque_Baroque-Late_Bach_babwv653.mid,7,2,3,,,,1
Baroque_Baroque-Late_Bach_bach_10p.mid,4,1,2,,,,
Baroque_Baroque-Late_Bach_bach_cantata_150_2.mid,7,1 5,4,,,,2 3 6 7
Baroque_Baroque-Late_Bach_bach_cantata_150_4.mid,7,1,4,,,,2 3 5 6 7
Baroque_Baroque-Late_Bach_bach_cantata_150_7.mid,7,1 2 5 6,4,,,,3 7
Baroque_Baroque-Late_Bach_Bach_cantata_41_6.mid,4,1,4,,,,2 3
Baroque_Baroque-Late_Bach_bjs0978c.mid,6,1,2,,,,
Baroque_Baroque-Late_Bach_bjs83106.mid,6,3,4,,,,
Baroque_Baroque-Late_Bach_bjs958.mid,8,3 4,6,,,,5
Baroque_Baroque-Late_Bach_bjs99014.mid,6,3,4,,,,
Baroque_Baroque-Late_Bach_bjsmag7.mid,22,17 18,20 21 22,,,,4 5 6 7 8 9 10 11 12 13 14 15 16 19
Baroque_Baroque-Late_Bach_branden4.mid,4,1 2,4,,,,3
Baroque_Baroque-Late_Bach_bwv534b.mid,6,1 2 3,5 6,,,,4
Baroque_Baroque-Late_Bach_CONCER3.mid,10,1 4,9,,,,2 3 5 6 7 8 10
Baroque_Baroque-Late_Bach_f09emaj.mid,3,1,3,,,,2
Baroque_Baroque-Late_Bach_f19amaj.mid,4,1 2,3,,,,4
Baroque_Baroque-Late_Bach_fuguein_2.mid,7,1 2 3,5,,,,4 6
Baroque_Baroque-Late_Bach_invent1.mid,2,1,2,,,,
Baroque_Baroque-Late_Bach_jesjoy.mid,5,1,2,,,,3 4 5
Baroque_Baroque-Late_Bach_Jesu_R1.mid,7,1,6,,,,2 3 4 5 7
Baroque_Baroque-Late_Bach_jesujoyofmansdesiring.mid,13,7,11,,,,3 4 5 6 8 9 10 12 13
Baroque_Baroque-Late_Bach_johann_sebastian_bach_bwv1048a.mid,15,2 3,11,,,,4 5 6 7 8 9 10 12 13 14 15
Baroque_Baroque-Late_Bach_jsbart1.mid,6,3 4,5,,,,6
Baroque_Baroque-Late_Bach_jsbbrc12.mid,16,5 9,14,,,,6 7 8 10 11 12 13 15
Baroque_Baroque-Late_Bach_jsbbrc53.mid,12,5 6,10,,,,7 8 9 11
Baroque_Baroque-Late_Bach_jsbos12.mid,13,5 6 8,7 11,,,,9 10 12
Baroque_Baroque-Late_Bach_jsbos21.mid,11,5 6,9,,,,7 8 10
Baroque_Baroque-Late_Bach_jsbwv541.mid,3,1,3,,,,2
Baroque_Baroque-Late_Bach_PASCFUG.mid,5,1,4,,,,2 3 5
Baroque_Baroque-Late_Bach_Violin_Concerto_in_E_Mov._1.mid,5,1 2,3,,,,4 5
Baroque_Baroque-Late_Bach_WT2_XX1A.mid,3,1,3,,,,2
Baroque_Baroque-Late_Bach_wtc1082.mid,5,1,3,,,,2
Baroque_Baroque-Late_Bach_wtc1092.mid,5,1 2,3,,,,
Baroque_Baroque-Late_Bach_wtc1112.mid,5,1,3,,,,2
Baroque_Baroque-Late_Bach_wtc1172.mid,6,1,4,,,,2 3
Baroque_Baroque-Late_Bach_wtc1242.mid,6,1 2,4,,,,3
Baroque_Baroque-Late_Bach_wtc2222.mid,6,1,4,,,,2 3
Baroque_Baroque-Late_Bach_WTCFUG03.mid,5,2,4,,,,3 5
Baroque_Baroque-Late_Bach_ZZBACH1.mid,4,2 3,4,,,,
Baroque_Baroque-Late_Corelli_Corelli_Pastorale_dal_Concerto_per_la_notte_di_Natale.mid,16,,3,,,1 2,1 2
Baroque_Baroque-Late_Haendel_fireworks-menuet1.mid,7,3 5,7,,,,4 6
Baroque_Baroque-Late_Haendel_handel05.mid,7,6,1,,,,3 4 5
Baroque_Baroque-Late_Haendel_Handel_WaterBouree.mid,14,1 2 3 4 10,14,,,,5 6 7 8 9 11 12 13
Baroque_Baroque-Late_Haendel_HANDELO2.mid,4,1 3,4,,,,2
Baroque_Baroque-Late_Haendel_handels3.mid,8,1,4,,,,2 3
Baroque_Baroque-Late_Haendel_handels4.mid,8,5,4,,,,1 2 3
Baroque_Baroque-Late_Haendel_handms12.mid,9,1 4 5 6,9,,,,2 3 7 8
Baroque_Baroque-Late_Haendel_handms44.mid,10,2 4 6,5 9 10,,,,3 7 8
Baroque_Baroque-Late_Haendel_handms46.mid,9,1 3 5,8 9,,,,2 4 6 7
Baroque_Baroque-Late_Haendel_Mes05.mid,7,1,6,,,,2 3 4 5
Baroque_Baroque-Late_Haendel_Mes06.mid,7,1,6,,,,2 3 4 5
Baroque_Baroque-Late_Haendel_Mes32.mid,7,1 2,6,,,,3 4 5
Baroque_Baroque-Late_Haendel_Mes39.mid,10,1 5,9,,,,2 3 4 6 7 8
Baroque_Baroque-Late_Haendel_Mes53b.mid,10,1 5 6,9,,,,2 3 4 7 8
Baroque_Baroque-Late_Haendel_sheba.mid,11,1 8 9,7,,,,2 3 4 5 6
Baroque_Baroque-Late_Marais_songen_m.mid,4,1,3 4,,,,2
Baroque_Baroque-Late_Marcello_B.Marcello_Corale.mid,11,1 2 3 5 6,9,10,11,,4 7 8 10 11
Baroque_Baroque-Late_Pachelbel_2722canonind.mid,6,1 2 3,4 5,,,,6
Baroque_Baroque-Late_Pachelbel_Canon_R1.mid,10,1 2,4 5,,,,3 6 7 8
Baroque_Baroque-Late_Pachelbel_Canone_by_max22861.mid,5,2 3 4,5,,,,
Baroque_Baroque-Late_Pachelbel_pachelbel-canon_piano.mid,4,1 3,4,,,,2
Baroque_Baroque-Late_Pachelbel_Pachelbel_Canon_piano_solo.mid,8,3 6 8,4 7,,,,1 2 5
Baroque_Baroque-Late_Pachelbel_Pachelbel_Johann_Canon_Cello_Piano_Version.mid,2,1,,,,2,2
Baroque_Baroque-Late_Pachelbel_trumpet_quartet_canon.mid,9,1 2 3,4,,,,
Baroque_Baroque-Late_Purcell_purcell1.mid,9,1 2,4 5,,,,3
Baroque_Baroque-Late_Purcell_PURCELLoverture.mid,8,3 4 5,6,7,8,,7 8
Baroque_Baroque-Late_Vivaldi_gloria.mid,12,1 2,6,,,,3 4 5
Baroque_Baroque-Late_Vivaldi_gp_v02.mid,10,3 4,2,,,,1 5 6 7 8 9 10
Baroque_Baroque-Late_Vivaldi_gp_v05.mid,15,3 4,15,,,,1 2 5 6 7 8 9 10 11 12 13 14
Baroque_Baroque-Late_Vivaldi_gp_v07.mid,15,3 4,9 14 15,,,,1 2 5 6 7 8 10 11 12 13
Baroque_Baroque-Late_Vivaldi_verano_vivaldi.mid,12,1 2 3,6,,,,4 5 7 8
Baroque_Baroque-Late_Vivaldi_Violin_Concerto_in_Bb_RV.383a_Op.4_No.1_3._Allegro_from_La_stravaganza_David_Rothschild_Vivaldi.mid,17,7 8 9,10 12 14,,,,11 13 15 16
Baroque_Baroque-Late_Vivaldi_ViolinConcertoViv.mid,7,2,,,,,3
Baroque_Baroque-Late_Vivaldi_vivaldi_gloria_05_propter_magnam.mid,13,1 5 6,4 8 9 13,,,,2 3 7 10 11 12
Baroque_Baroque-Late_Vivaldi_vivaldi_gloria_07_domine_fili.mid,14,1 2 5 6 7,4 8 9 13,,,,3 10 11 12
Baroque_Baroque-Late_Vivaldi_vivaldi_gloria_10_qui_sedes.mid,10,1 2,5 9,,,,3 4 6 7 8
Baroque_Baroque-Late_Walther_15hortc_m.mid,3,1 2,3,,,,
Baroque_Baroque-Middle_Becker_02mfrfr_m.mid,4,1 2,4,,,,3
Baroque_Baroque-Middle_Becker_15mfrfr_m.mid,6,1,6,,,,2 3 4 5
Baroque_Baroque-Middle_Becker_4245ersts_m.mid,3,1,3,,,,2
Baroque_Baroque-Middle_Lully_7_lste_m.mid,5,1,5,,,,2 3 4
Baroque_Baroque-Middle_Pezel_3abends_m.mid,4,1 2,3 4,,,,
Baroque_Baroque-Middle_Rosenmuller_01padal_m.mid,4,1 2,3 4,,,,
Baroque_Baroque-Middle_Rosenmuller_01studm_m.mid,4,1 2,3 4,,,,
Baroque_Baroque-Middle_Rosenmuller_02padal_m.mid,4,1 2,3 4,,,,
Baroque_Baroque-Middle_Rosenmuller_06padal_m.mid,4,1 2,3 4,,,,
Baroque_Baroque-Middle_Rosenmuller_07son_m.mid,6,1 2 3,6,,,,4
Baroque_Baroque-Middle_Rosenmuller_0815studm_m.mid,6,1 2,5 6,,,,3 4
Baroque_Baroque-Middle_Rosenmuller_09padal_m.mid,4,1 2,3 4,,,,
Baroque_Baroque-Middle_Rosenmuller_13padal_m.mid,4,1 2,3 4,,,,
Baroque_Baroque-Middle_Rosenmuller_19padal_m.mid,4,1 2,3 4,,,,
Baroque_Baroque-Middle_Rosenmuller_45padal_m.mid,4,1 2,3 4,,,,
Baroque_Baroque-Middle_Rosenmuller_47padal_m.mid,4,1,4,,,,2 3
Baroque_Baroque-Middle_Uccellini_03op8sy_m.mid,4,1,4,,,,2 3
Baroque_Baroque-Middle_Uccellini_08op8sy_m.mid,4,1 2,4,,,,3
Baroque_Baroque-Middle_Uccellini_34op8sy_m.mid,3,1 2,3,,,,
Baroque_Baroque-Middle_Uccellini_35op8sy_m.mid,4,1 2,4,,,,3
bdanube.mid,2,1,2,,,,
Beethoven_Symphony_#5.MID,4,4,,,,,1 2 3
bellini_la_farfalletta.mid,2,1,,,,,2
bepeace_ye_make_me_spill_my_ale.mid,9,2,4,,,,3
Binchois11.mid,3,1,2 3,,,,
Binchois12.mid,3,1,2 3,,,,
Binchois14.mid,3,1,3,,,,2
Binchois5.mid,5,1,4,,,,2 3
Binchois6.mid,4,2,,,,,1 3 4
Bizet_Habanera.kar,10,3,5 6,,,,7 8 9 10
blow_thy_horne_hunter.mid,9,2,4,,,,3
boh2_2.mid,21,7,4,,,,1 2 3 5 6 8 9 10 11
br_hung5.mid,8,1 3 7,2,,,,4 5 6
brahms03.mid,5,5,1,,,,2 3 4
brahms04.mid,5,5,1,,,,2 3 4
brahms06.mid,5,5,1,,,,2 3 4
brahms09.mid,5,5,1,,,,2 3 4
BRAHMS_M.mid,4,2,3,,,,
branle_lofficiale.mid,9,2,4,,,,3
bransle_gay_I.mid,10,2,5,,,,3 4
bransle_gay_II.mid,10,2,5,,,,3 4
bransle_gay_VI.mid,10,2,5,,,,3 4
bruop26a.mid,3,1,3,,,,2
bruop26b.mid,3,1,,,,,2 3
bthn06.mid,2,2,1,,,,
bthn08.mid,5,5,1,,,,2 3 4
bthn10.mid,5,5,1 4,,,,2 3
bthn11.mid,5,5,1 4,,,,2 3
bthn17.mid,5,5,1,,,,2 3 4
bthn20.mid,5,5,1,,,,2 3 4
burgundian.mid,10,2,5,,,,3 4
CANBRES.mid,3,1,2,,,,3
cannon_d_2.mid,5,3 4 5,2,,,,
CaprichoArabe.mid,8,1,,,,,2 3 5
carulli_andante.mid,2,1,2,,,,
Cavmdfy.mid,16,2 3 7 12,4 6,,,,1 5 8 9 10 11 13 15 16
Ce_Moys_De_May_SATB_Janequin_Clement.mid,4,1,4,,,,2 3
Classicism_Classicism_Haydn_2804hays94n2.mid,17,1 2 8,11 12,,,,3 4 5 9 10
Classicism_Classicism_Haydn_hay28_2.mid,5,1 2,5,,,,3 4
Classicism_Classicism_Haydn_hay70_4.mid,12,8,12,,,,1 2 3 4 5 6 7 9 10 11
Classicism_Classicism_Haydn_haydn_-9.mid,5,1 2,,,,,3 4
Classicism_Classicism_Haydn_haydnob1.mid,6,1,6,,,,2 3 4 5
Classicism_Classicism_Haydn_hydn06_1.mid,9,1 2 5 6,9,,,,3 4 7 8
Classicism_Classicism_Haydn_hydn06_3.mid,9,1,9,,,,2 3 4 5 6 7 8
Classicism_Classicism_Haydn_hydn07_3.mid,8,1 4 5,8,,,,2 3 6 7
Classicism_Classicism_Haydn_hydn31_2.mid,11,5,11,,,,1 2 3 4 6 7 8 9 10
Classicism_Classicism_Haydn_hydn49_2.mid,8,2 4 5,8,,,,1 3 6 7
Classicism_Classicism_Haydn_hydn65_4.mid,8,4 5,8,,,,1 2 3 6 7
Classicism_Classicism_Haydn_hydn84_2.mid,10,1 2 3 6 7,10,,,,4 5 8 9
Classicism_Classicism_Haydn_hydn84_3.mid,10,1 2 6,10,,,,3 4 5 7 8 9
Classicism_Classicism_Lidon_lidon-quartet_2ndmid.mid,10,1,4,,,,2 3
Classicism_Classicism_Mozart_1787gpk136b.mid,10,1 2 6 7,5 10,,,,3 4 8 9
Classicism_Classicism_Mozart_1788gpk136c.mid,10,1 6,5 10,,,,2 3 4 7 8 9
Classicism_Classicism_Mozart_2018mozk299no2.mid,25,4,9 10,,,,5 6 7 8
Classicism_Classicism_Mozart_2024panos3no1.mid,20,9,13,3 5 7,4 6 8,1,1 2 3 4 5 6 7 8 10 11 12
Classicism_Classicism_Mozart_arias-004-vamodi.mid,12,1 5 9,4 8 12,,,,2 3 6 7 10 11
Classicism_Classicism_Mozart_arias-4-508_1.mid,3,1,3,,,,2
Classicism_Classicism_Mozart_arias-4-508_2.mid,3,1,3,,,,2
Classicism_Classicism_Mozart_arias-kv468.mid,5,1,,,,,2 3 4 5
Classicism_Classicism_Mozart_arias-notturn1.mid,6,1 2 4 5,6,,,,3
Classicism_Classicism_Mozart_figovert.mid,12,8 9,4 12,,,,1 2 3 5 6 7 10 11
Classicism_Classicism_Mozart_moz22_1.mid,9,1 2 5 6,9,,,,3 4 7 8
Classicism_Classicism_Mozart_moz487_7.mid,6,1,2,,,,
Classicism_Classicism_Mozart_mozart-2.mid,12,1 5 9,4 8 12,,,,2 3 6 7 10 11
Classicism_Classicism_Mozart_mozart11.mid,7,6,,,,,3
Classicism_Classicism_Mozart_mozart18.mid,7,6,1,,,,3 4 5
Classicism_Classicism_Mozart_mozart23.mid,21,1 7,11,5,6,,2 3 4 5 6 8 9 10
Classicism_Classicism_Mozart_mozart_chanson_a_boire.mid,4,1,,,,,2 3 4
Classicism_Classicism_Mozart_mozart_kv346.mid,3,1 2,3,,,,
Classicism_Classicism_Mozart_mozart_requiem_12_agnus_dei.mid,7,1,4,5,6,,2 3 5 6
Classicism_Classicism_Mozart_MozartSym25GM.mid,13,1 4 5,8,,,,2 3 6 7
Classicism_Classicism_Mozart_mozc3.mid,6,1,3,,,,2
Classicism_Classicism_Mozart_mozhorn2.mid,7,2 3,7,,,,1 4 5 6
Classicism_Classicism_Mozart_mozk22.mid,12,1 2 5 6,9,,,,3 4 7 8 11 12
Classicism_Classicism_Mozart_mz_493_1.mid,10,1,7,5,6,,2 3 4 5 6 8 9 10
Classicism_Classicism_Mozart_mz_quarc.mid,4,1 2,4,,,,3
Classicism_Classicism_Mozart_Symphony35-41-011-k385_3.mid,12,6,2 10,,,,1 3 4 5 7 8 9
Classicism_Classicism_Mozart_Symphony35-41-011-k425_2.mid,12,6,10,,,,1 2 3 4 5 7 8 9 12
Classicism_Classicism_Mozart_Symphony35-41-011-mok425m2.mid,15,10,14,,,,5 6 7 8 9 11 12 13
Classicism_Classicism_Mozart_Symphony35-41-011-mok425m3.mid,15,5 10 11,14,,,,6 7 8 9 12 13
Classicism_Classicism_Mozart_Symphony35-41-012-k504_2.mid,11,1 7,11,,,,2 3 4 5 6 8 9 10
Classicism_Classicism_Mozart_Symphony35-41-012-k543_1.mid,13,1 2 7 8,11,,,,3 4 5 6 9 10 12 13
Classicism_Classicism_Mozart_Symphony35-41-012-k543_4.mid,13,1 2 7,11,,,,3 4 5 6 8 9 10
Classicism_Classicism_Mozart_Symphony35-41-012-mok543m1.mid,16,5 11 12,15,,,,6 7 8 9 10 13 14
Classicism_Classicism_Mozart_Symphony35-41-012-mok543m3.mid,16,5,15,,,,6 7 8 9 10 11 12 13 14
Classicism_Classicism_Mozart_Symphony35-41-012-msy5514.mid,11,1 2 7 8,11,,,,3 4 5 6 9 10
Classicism_Classicism_Mozart_Symphony35-41-013-mok550m2.mid,15,,14,,,,5 6 7 8 9 10 11 12 13
Classicism_Classicism_Mozart_Symphony35-41-014-mo_sy404.mid,5,1,5,,,,2 3 4
Classicism_Classicism_Mozart_Symphony35-41-3-msy3853.mid,10,6,2 10,,,,1 3 4 5 7 8 9
Classicism_Classicism_Mozart_Symphony35-41-6-jupitmen.mid,17,1 7,12,,,,2 3 4 5 6 8 9 11 13
Classicism_Classicism_Mozart_Symphony35-41-8-moz550_3.mid,10,1 6,9,,,,2 3 4 5 7 8
Classicism_Classicism_Mozart_WAMJOKE2.mid,7,4 5,7,,,,3 6
Classicism_Classicism_Paganini_pagni01.mid,7,6,1,,,,3 4 5
Classicism_Classicism_Paradis_paradis-sicilienne.mid,5,1,3,,,,2
Classicism_Pre-classicism_Boccherini_Boccherini_min.mid,14,1 4 9,13,,,,2 3 5 6 7 8 10 11 12
Classicism_Pre-classicism_Boyce_1116boycev.mid,4,1,3,,,,2
come_again.mid,9,2,4,,,,3
concierto_para_clarinete_en_Bb_Rondo_Allegro_mozart.mid,5,1,3,,,,2
Congratulamini_Mihi_1s.mid,6,1,6,,,,2 3 4 5
croce_o_vos_omnes.mid,4,1,4,,,,2 3
csonatam.mid,2,,,,,,1 2
Cum_Beatus_Ignatius_1s.mid,5,1 2,5,,,,3 4
dadme_albricias_hijos_de_eva.mid,10,2,5,,,,3 4
De_Beata_Maria_1_Kyrie_1t.mid,5,1 3,5,,,,2 4
dePerusio_ballade_greygnour.mid,3,1,3,,,,2
dePerusio_puisque_je_sui_pour.mid,3,1,3,,,,2
Dixit_Dominus_bis_bis_b.mid,4,1,4,,,,2 3
Don_Giovanni1.mid,12,1 6,4 9,,,,2 3 5 7 8 10 11 12
Don_Giovanni_By_W.A.Mozart_Deh_Vieni_Alla_Finestra.mid,10,5 10,8 9,,,,3 4 6 7
Don_Giovanni_By_W.A.Mozart_La_Ci_Darem_La_Mano.mid,9,3 4 9,,,,,5
Don_Giovanni_By_W.A.Mozart_La_Ci_Darem_La_Mano_b.mid,9,3 4 9,,,,,5
dowland_farwell.mid,4,1,4,,,,2 3
dowland_lachrimae.mid,4,1,4,,,,2 3
dowland_my_thoughts.mid,6,1,4,,,,2 3
dowland_now_i_needs_must_part.mid,12,1 3 10 11 12,7 8,,,,2 4 5 6
dowland_say_love_if_ever.mid,4,1,3,,,,2
DUETK487.mid,3,1,2,,,,
dufay0.mid,10,4,10,,,,1 2 3 5 6
Dufay_Lamentio_Sanctae_Matris_Ecclesiae.mid,4,4,1,,,,2 3
dunstable_sancta_maria.mid,6,1 4,3 6,,,,2 5
ekn6.mid,7,1,5,,,,2 3 4
encina_mas_vale_trocar.mid,4,3,4,,,,1 2
english_the_shepherds_hey.mid,11,2 3 4 5,,,,,
erlking.mid,4,1 2 4,,,,,3
Falsobordon_4_1t.mid,5,1 3,5,,,,2 4
farnaby_psalm122.mid,4,1,4,,,,2 3
FW008.mid,2,1,,,,1,
FW061.mid,2,1,,,,1,
FW156.mid,2,1,,,,1,
FW164.mid,2,1,,,,1,
FW173.mid,2,1,,,,1,
FW191.mid,2,1,,,,1,
FW252.mid,2,1,,,,1,
gabrieli_in_ecclesiis.mid,15,1 2 3 4,8 14,,,,5 6 7 9 10 11 12 13 15
gabrieli_pian_e_forte.mid,8,1 5,8,,,,2 3 4 6 7
gabrieli_surrexit_christus.mid,13,2 10 11,9 12 13,,,,3 4 5 6 7 8
gastoldi_amor_v.mid,8,1,5,,,,2 3 4
Gaudeamus_5_Benedictus_1c.mid,6,1,6,,,,2 3 4 5
Gaudeamus_6_Agnus_Dei_1c.mid,7,1 2 3,7,,,,4 5 6
Gaudent_In_Caelis_b.mid,4,1,4,,,,2 3
Gloria_Palestrina_S.mid,4,1,4,,,,2 3
GMMOZ550.mid,14,1 4,2 8,,,,3 5 6 7
greenslv.mid,8,6,5,,,,4 7 8
handel04.mid,5,5,1,,,,2 3 4
handel05.mid,5,5,1,,,,2 3 4
handel06.mid,4,4,3,,,,1 2
handel07.mid,5,5,1,,,,2 3 4
handel09.mid,5,5,1,,,,2 3 4
HASSLER_Galliard.mid,8,1,4,,,,2 3
hassler_sanctus_benedictus.mid,4,1,4,,,,2 3
haydnhrn.mid,6,1 2,,,,,3 4 5 6
haydnob1.mid,6,1,6,,,,2 3 4 5
haydntc.mid,6,1,,,,,2 3 4 5 6
hilton_what_shall_he_have_that_killd_the_deer.mid,11,2 3 4 5,,,,,
hoboeckentanz.mid,10,2,5,,,,3 4
holborne_my_lord_of_oxenford.mid,15,1 10 11 12 13 14 15,5,,,,2 3 4
hopkinson_beneath_a_weeping.mid,8,4,6,,,,5
Hungarian_Dance#5_Brahms.MID,2,2,,,,,1
hungary1.mid,6,1 4,,,,,2 3 5
hydnlark.mid,10,3,10,,,,4 5 6 7 8 9
In_Manus_Tuas_1t.mid,5,1,5,,,,2 3 4
innsbruck_ich_muss_dich_lassen.mid,10,2,5,,,,3 4
io_non_compro_pi_speranza.mid,10,2,4,,,,3
Iste_Confessor_b.mid,4,4,,,,,1 2 3
janequin_reconfortez.mid,7,1 2,4,,,,3
Jesu_Joy_of_Mans_Desiring_Bach.mid,5,5,1,,,,2 3 4
KNOX1915.MID,16,2 10,15,,,,1 3 4 5 6 7 8 11 12 13 14
kodaly32.mid,5,2 3,,,,,1 4 5
La_Boheme_Di_G._Puccini_Si_Mi_Chiamano_Mimi.mid,5,5,,,,,3
La_Boheme_Di_G.Puccini_Vecchia_Zimarra_Senti.mid,7,3,,,,,4
la_canarie.mid,10,2,5,,,,3 4
Laetatus_Sum_2_Gloria_1b.mid,12,1 4 5 9,8 12,,,,2 3 6 7 10 11
Laetatus_Sum_4_Sanctus_y_Benedictus_1b.mid,13,2 3 5 6 10,9 13,,,,4 7 8 11 12
