Filename,num_track,prob_melody,prob_bass,prob_accomp,ocuppation,tag,track_label
PALLADIUM_Try_a_SYNTH_pat.MID,6,0.90,0.00,0.20,0.67,melody,Melody ( BB )--BBOK
MILESTONES.MID,1,0.00,0.80,0.00,0.91,bass,Bass ( BB ) 
MILESTONES.MID,3,0.10,0.00,1.00,0.72,accomp,Piano ( BB )
MILESTONES.MID,4,0.00,0.00,1.00,0.32,accomp,Guitar ( BB ) 
MILESTONES.MID,6,0.80,0.00,0.60,0.79,melody,Melody ( BB )--BBOK
bbossaje.mid,1,0.70,0.00,0.50,0.36,melody,* Alto Saxophone 1 (Chris)
bbossaje.mid,2,0.50,0.00,0.30,0.20,accomp,* Alto Saxophone 2 (Chris)
bbossaje.mid,3,0.30,0.00,0.70,0.42,melody,* Tenor Saxophone 1 (Chris)
bbossaje.mid,4,0.10,0.00,0.90,0.20,accomp,Tenor Saxophone 2 (Chris)
bbossaje.mid,5,0.00,0.00,1.00,0.20,accomp,Baritone Saxophone (Chris)
bbossaje.mid,6,0.90,0.00,0.40,0.32,melody,* Trumpet 1 (Chris)
bbossaje.mid,7,0.30,0.00,0.70,0.18,accomp,* Trumpet 2 (Chris)
bbossaje.mid,8,0.70,0.00,0.70,0.35,melody,* Trumpet 3 (Chris)
bbossaje.mid,9,0.30,0.00,0.60,0.18,accomp,Trumpet 4 (Chris)
bbossaje.mid,10,0.00,0.00,0.80,0.10,accomp,* Trombone 1 (Chris)
bbossaje.mid,11,0.00,0.00,0.90,0.10,accomp,* Trombone 2 (Chris)
bbossaje.mid,12,0.00,0.00,1.00,0.10,accomp,Trombone 3 (Chris)
bbossaje.mid,13,0.20,0.00,1.00,0.10,accomp,Bass Trombone (Chris)
bbossaje.mid,14,0.90,0.00,0.30,0.51,melody,Guitar and Vibraphone (Chris)
bbossaje.mid,15,0.00,0.00,1.00,0.69,accomp,* Piano (Devian)
bbossaje.mid,16,0.00,1.00,0.00,0.69,bass,* Electric Bass (Devian)
Let_There_Be_Love.MID,1,0.00,1.00,0.00,0.93,bass,Bass ( BB ) 
Let_There_Be_Love.MID,3,0.00,0.00,1.00,0.92,accomp,Piano ( BB )
Let_There_Be_Love.MID,4,0.00,0.00,1.00,0.62,accomp,Guitar ( BB ) 
Let_There_Be_Love.MID,5,0.00,0.00,1.00,0.66,accomp,Strings ( BB ) 
Let_There_Be_Love.MID,6,0.90,0.00,0.00,0.84,melody,Melody ( BB )--BBOK
BETTER_IN_FRENCH.MID,1,0.00,1.00,0.00,0.87,bass,Bass ( BB ) 
BETTER_IN_FRENCH.MID,3,0.00,0.00,1.00,0.89,accomp,Piano ( BB )
BETTER_IN_FRENCH.MID,4,0.00,0.00,1.00,0.68,accomp,Guitar ( BB ) 
BETTER_IN_FRENCH.MID,5,0.00,0.00,1.00,0.56,accomp,Strings ( BB ) 
BETTER_IN_FRENCH.MID,6,1.00,0.00,0.10,0.96,melody,Melody ( BB )--BBOK
ellington_strayhorn_take_the_a_train_3.mid,16,0.00,0.90,0.00,0.75,bass,Jazz Bass
ellington_strayhorn_take_the_a_train_3.mid,17,0.00,0.00,1.00,0.66,accomp,Piano
ellington_strayhorn_take_the_a_train_3.mid,18,0.90,0.00,0.00,0.61,melody,Alto Sax 1
ellington_strayhorn_take_the_a_train_3.mid,19,0.30,0.00,0.50,0.32,melody,Alto Sax 2
ellington_strayhorn_take_the_a_train_3.mid,20,0.50,0.00,0.60,0.67,melody,Tenor Sax 1
ellington_strayhorn_take_the_a_train_3.mid,21,0.10,0.00,1.00,0.40,accomp,Tenor Sax 2
ellington_strayhorn_take_the_a_train_3.mid,22,0.10,0.00,0.60,0.54,accomp,Bari Sax
ellington_strayhorn_take_the_a_train_3.mid,23,1.00,0.00,0.10,0.31,accomp,Trumpet 1
ellington_strayhorn_take_the_a_train_3.mid,24,1.00,0.00,0.20,0.39,melody,Trumpet 2
ellington_strayhorn_take_the_a_train_3.mid,25,0.00,0.00,0.80,0.22,accomp,Trumpet 3
ellington_strayhorn_take_the_a_train_3.mid,26,0.50,0.00,0.70,0.29,accomp,Trumpet 4
ellington_strayhorn_take_the_a_train_3.mid,27,0.00,0.00,0.90,0.48,accomp,Trombone 1
ellington_strayhorn_take_the_a_train_3.mid,28,0.10,0.00,1.00,0.26,accomp,Trombone 2
ellington_strayhorn_take_the_a_train_3.mid,29,0.00,0.00,1.00,0.27,accomp,Trombone 3
ellington_strayhorn_take_the_a_train_3.mid,30,0.00,0.00,0.90,0.32,accomp,Trombone 4
It_hurts_me_to.MID,1,0.00,1.00,0.00,0.90,bass,Bass ( BB ) 
It_hurts_me_to.MID,3,0.00,0.00,1.00,0.79,accomp,Piano ( BB )
It_hurts_me_to.MID,6,0.60,0.00,0.40,0.92,melody,Melody ( BB )--BBOK
uzeb_brass_licks.mid,2,0.60,0.00,0.60,0.40,melody,Brass1
uzeb_brass_licks.mid,3,0.20,0.00,1.00,0.08,accomp,Brass2
uzeb_brass_licks.mid,4,0.00,1.00,0.00,0.90,bass,Basse
uzeb_brass_licks.mid,5,0.60,0.00,0.60,0.40,melody,Guitare
Thats_Life.MID,1,0.00,1.00,0.00,0.91,bass,Bass ( BB ) 
Thats_Life.MID,3,0.00,0.00,1.00,0.88,accomp,Piano ( BB )
Thats_Life.MID,4,0.00,0.00,1.00,0.66,accomp,Guitar ( BB ) 
Thats_Life.MID,5,0.00,0.00,1.00,0.69,accomp,Strings ( BB ) 
Thats_Life.MID,6,0.90,0.00,0.00,0.75,melody,Melody ( BB )--BBOK
Moment_notice.MID,1,0.00,1.00,0.00,0.90,bass,Bass ( BB ) 
Moment_notice.MID,3,0.00,0.00,1.00,0.79,accomp,Piano ( BB )
Moment_notice.MID,6,0.90,0.00,0.10,0.78,melody,Melody ( BB )--BBOK
JoySpring.mid,1,0.20,0.00,0.80,0.71,accomp, arranged by Armin Keil
JoySpring.mid,2,0.00,1.00,0.00,0.78,bass,http://home.t-online.de
I_Love_You.MID,1,0.00,1.00,0.00,0.93,bass,Bass ( BB ) 
I_Love_You.MID,3,0.00,0.00,1.00,0.90,accomp,Piano ( BB )
I_Love_You.MID,4,0.00,0.00,1.00,0.61,accomp,Guitar ( BB ) 
I_Love_You.MID,5,0.00,0.00,1.00,0.61,accomp,Strings ( BB ) 
I_Love_You.MID,6,1.00,0.00,0.00,0.81,melody,Melody ( BB )--BBOK
LULUS_BACK_IN_TOWN.MID,1,0.00,1.00,0.00,0.92,bass,Bass ( BB ) 
LULUS_BACK_IN_TOWN.MID,3,0.00,0.00,1.00,0.78,accomp,Piano ( BB )
LULUS_BACK_IN_TOWN.MID,6,1.00,0.00,0.10,0.67,melody,Melody ( BB )--BBOK
IN_THE_STILL_OF_THE_NIGHT.MID,1,0.00,1.00,0.00,0.95,bass,Bass ( BB ) 
IN_THE_STILL_OF_THE_NIGHT.MID,3,0.00,0.00,1.00,0.97,accomp,Piano ( BB )
IN_THE_STILL_OF_THE_NIGHT.MID,4,0.00,0.00,0.60,0.15,accomp,Guitar ( BB ) 
IN_THE_STILL_OF_THE_NIGHT.MID,5,0.10,0.00,1.00,0.99,accomp,Strings ( BB ) 
IN_THE_STILL_OF_THE_NIGHT.MID,6,0.90,0.00,0.00,0.90,melody,Melody ( BB )--BBOK
gaynor_bob_new_st.leu_xg.mid,1,0.10,1.00,0.00,0.58,bass,fretless bass
gaynor_bob_new_st.leu_xg.mid,2,0.10,0.00,0.80,0.21,accomp,mute guit
gaynor_bob_new_st.leu_xg.mid,3,0.10,0.00,0.80,0.67,accomp,strings
gaynor_bob_new_st.leu_xg.mid,4,0.10,0.00,1.00,0.67,accomp,strings
gaynor_bob_new_st.leu_xg.mid,5,0.00,0.00,0.90,0.72,accomp,elec piano
gaynor_bob_new_st.leu_xg.mid,6,0.00,0.10,1.00,0.73,accomp,elec piano
gaynor_bob_new_st.leu_xg.mid,7,0.60,0.00,0.20,0.54,melody,nylon guit
gaynor_bob_new_st.leu_xg.mid,8,0.00,0.00,0.90,0.09,accomp,choir
gaynor_bob_new_st.leu_xg.mid,10,0.40,0.00,0.50,0.47,accomp,nylon guit
gaynor_bob_new_st.leu_xg.mid,11,0.00,0.00,0.90,0.09,accomp,choir
gaynor_bob_new_st.leu_xg.mid,12,0.70,0.00,0.10,0.41,melody,vibes
gaynor_bob_new_st.leu_xg.mid,13,0.50,0.00,0.00,0.45,melody,vibes
gaynor_bob_new_st.leu_xg.mid,14,0.10,0.00,0.60,0.05,accomp,
bananas.mid,1,0.50,0.00,0.20,0.62,melody,lead
bananas.mid,2,0.00,0.00,1.00,0.78,accomp,chords
bananas.mid,3,0.00,1.00,0.00,0.80,bass,bass
SCRAPPLE_FROM_THE_APPLE.MID,1,0.00,1.00,0.00,0.90,bass,Bass ( BB ) 
SCRAPPLE_FROM_THE_APPLE.MID,3,0.00,0.00,1.00,0.79,accomp,Piano ( BB )
SCRAPPLE_FROM_THE_APPLE.MID,6,0.90,0.00,0.00,0.56,melody,Melody ( BB )--BBOK
Mandy.MID,1,0.00,1.00,0.00,0.93,bass,Bass ( BB ) 
Mandy.MID,3,0.00,0.00,1.00,0.94,accomp,Piano ( BB )
Mandy.MID,4,0.00,0.00,0.90,0.87,accomp,Guitar ( BB ) 
Mandy.MID,5,0.20,0.00,0.90,0.66,accomp,Strings ( BB ) 
Mandy.MID,6,0.90,0.00,0.10,0.58,melody,Melody ( BB )--BBOK
Mandy.MID,9,0.60,0.00,0.50,0.48,accomp,Voice 1 (Soloist)
snochase.mid,2,0.00,0.00,1.00,0.21,accomp,Piano               
snochase.mid,3,0.00,0.90,0.10,1.00,bass,Bass                
snochase.mid,4,0.10,0.00,0.90,0.46,melody,Trumpet             
snochase.mid,5,0.10,0.00,0.70,0.27,accomp,Trombone            
snochase.mid,6,0.00,0.40,0.70,0.34,accomp,Brass + lead        
snochase.mid,7,0.00,0.30,0.60,0.20,accomp,Melodic Tom         
snochase.mid,8,0.40,0.00,0.45,0.70,melody,Alto Sax            
snochase.mid,9,0.00,0.00,0.80,0.29,accomp,Tenor Sax           
snochase.mid,10,0.20,0.00,0.90,0.55,accomp,Baritone Sax        
snochase.mid,11,0.80,0.00,0.50,0.46,melody,Flute               
WHEN_YOURE_SMILING.MID,1,0.00,1.00,0.00,0.89,bass,Bass ( BB ) 
WHEN_YOURE_SMILING.MID,3,0.00,0.00,1.00,0.70,accomp,Piano ( BB )
WHEN_YOURE_SMILING.MID,6,1.00,0.00,0.00,0.81,melody,Melody ( BB )--BBOK
Someday_my_prince_will_come.MID,1,0.00,1.00,0.00,0.98,bass,Bass ( BB ) 
Someday_my_prince_will_come.MID,3,0.00,0.00,1.00,0.92,accomp,Piano ( BB )
Someday_my_prince_will_come.MID,4,0.00,0.00,1.00,0.55,accomp,Guitar ( BB ) 
Someday_my_prince_will_come.MID,6,0.90,0.00,0.00,0.92,melody,Melody ( BB )--BBOK
porter_so_easy_to_love.mid,1,0.00,0.00,0.90,0.58,accomp,Piano
porter_so_easy_to_love.mid,2,0.00,1.00,0.00,0.94,bass,Bass
Idkwhtime.mid,1,0.00,1.00,0.00,0.90,bass,Bass
Idkwhtime.mid,3,0.60,0.00,0.40,0.77,melody,Piano
ALICEINW.MID,1,0.00,1.00,0.00,0.90,bass,Acou Bass
ALICEINW.MID,2,0.00,0.00,0.90,0.21,accomp,Paino LH
ALICEINW.MID,3,0.80,0.00,0.20,0.65,melody,Piano RH
In_the_Kingdom_Whitecross.MID,1,0.00,1.00,0.00,0.92,bass,Bass ( BB ) 
In_the_Kingdom_Whitecross.MID,3,0.00,0.00,1.00,0.75,accomp,Piano ( BB )
In_the_Kingdom_Whitecross.MID,6,0.80,0.00,0.00,0.67,melody,Melody ( BB )--BBOK
JustOneG.MID,2,0.00,0.70,0.20,0.81,bass,
JustOneG.MID,3,0.00,0.00,1.00,0.60,accomp,
JustOneG.MID,4,1.00,0.00,0.00,0.65,melody,
JustOneG.MID,5,0.70,0.00,0.50,0.34,accomp,
JustOneG.MID,6,0.70,0.00,0.60,0.59,melody,
JustOneG.MID,7,0.00,0.00,1.00,0.42,accomp,
JustOneG.MID,8,0.00,0.00,1.00,0.48,accomp,
JustOneG.MID,9,0.70,0.00,0.50,0.25,melody,
JustOneG.MID,10,0.70,0.00,0.30,0.29,melody,
JustOneG.MID,11,0.00,0.00,0.60,0.20,accomp,
JustOneG.MID,12,0.00,0.00,0.80,0.20,accomp,
JustOneG.MID,13,0.20,0.00,0.90,0.37,accomp,
JustOneG.MID,14,0.10,0.00,1.00,0.41,accomp,
JustOneG.MID,15,0.00,0.00,1.00,0.30,accomp,
JustOneG.MID,16,0.00,0.30,0.80,0.28,accomp,
helpme.mid,1,0.00,0.00,1.00,0.86,accomp,tk1
helpme.mid,2,0.00,1.00,0.00,0.90,bass,tk2
helpme.mid,3,0.00,0.00,1.00,0.62,accomp,tk3
helpme.mid,4,0.40,0.00,0.50,0.30,melody,tk4
helpme.mid,5,0.10,0.00,0.80,0.46,accomp,tk6
helpme.mid,6,0.40,0.00,0.30,0.36,melody,tk7
Witchcraft.MID,1,0.00,1.00,0.00,0.92,bass,Bass ( BB ) 
Witchcraft.MID,3,0.00,0.00,1.00,0.91,accomp,Piano ( BB )
Witchcraft.MID,4,0.00,0.00,1.00,0.62,accomp,Guitar ( BB ) 
Witchcraft.MID,5,0.00,0.00,1.00,0.75,accomp,Strings ( BB ) 
Witchcraft.MID,6,1.00,0.00,0.10,0.77,melody,Melody ( BB )--BBOK
SWonderful.MID,1,0.00,1.00,0.00,0.92,bass,Bass ( BB ) 
SWonderful.MID,3,0.00,0.00,1.00,0.72,accomp,Piano ( BB )
SWonderful.MID,6,1.00,0.00,0.00,0.73,melody,Melody ( BB )--BBOK
Manteca.MID,1,0.00,1.00,0.00,0.75,bass,Bass ( BB ) 
Manteca.MID,3,0.00,0.00,1.00,0.75,accomp,Piano ( BB )
Manteca.MID,4,0.00,0.00,1.00,0.32,accomp,Guitar ( BB ) 
Manteca.MID,5,0.10,0.00,0.80,0.03,accomp,Strings ( BB ) 
Manteca.MID,6,1.00,0.00,0.00,0.49,melody,Melody ( BB )--BBOK
Manteca.MID,7,0.70,0.00,0.00,0.62,melody,Soloist ( BB )
tyner_effendi.mid,1,0.00,0.90,0.00,0.71,bass,'Effendi' By McCoy Tyner sequenced by Doug McKenzie
tyner_effendi.mid,2,0.20,0.00,0.60,0.66,melody,dougmck@pipeline.com.au
FEELS_SO_GOOD.MID,1,0.00,1.00,0.00,0.76,bass,Bass ( BB ) 
FEELS_SO_GOOD.MID,3,0.00,0.00,1.00,0.63,accomp,Piano ( BB )
FEELS_SO_GOOD.MID,4,0.00,0.00,1.00,0.77,accomp,Guitar ( BB ) 
FEELS_SO_GOOD.MID,5,0.20,0.00,0.90,0.88,accomp,Strings ( BB ) 
FEELS_SO_GOOD.MID,6,1.00,0.00,0.10,0.80,melody,Melody ( BB )--BBOK
LONG_AGO_AND_FAR_AWAY.MID,1,0.00,1.00,0.00,0.93,bass,Bass ( BB ) 
LONG_AGO_AND_FAR_AWAY.MID,3,0.00,0.00,1.00,0.77,accomp,Piano ( BB )
LONG_AGO_AND_FAR_AWAY.MID,6,1.00,0.00,0.00,0.95,melody,Melody ( BB )--BBOK
FOOLISH_THINGS_THESE.MID,1,0.00,1.00,0.00,0.91,bass,Bass ( BB ) 
FOOLISH_THINGS_THESE.MID,3,0.00,0.00,1.00,0.78,accomp,Piano ( BB )
FOOLISH_THINGS_THESE.MID,6,1.00,0.00,0.00,0.90,melody,Melody ( BB )--BBOK
parker_ornithology.mid,5,0.00,1.00,0.00,0.90,bass,Bass                                                            
parker_ornithology.mid,6,0.10,0.00,0.90,0.29,accomp,Guitar                                                          
parker_ornithology.mid,7,1.00,0.00,0.20,0.51,melody,Guitar                                                          
parker_ornithology.mid,8,1.00,0.00,0.20,0.51,melody,Guitar                                                          
parker_ornithology.mid,9,1.00,0.00,0.10,0.70,melody,Piano                                                           
Undecided.MID,1,0.00,1.00,0.00,0.92,bass,Bass ( BB ) 
Undecided.MID,3,0.00,0.00,1.00,0.88,accomp,Piano ( BB )
Undecided.MID,4,0.00,0.00,1.00,0.61,accomp,Guitar ( BB ) 
Undecided.MID,5,0.00,0.00,1.00,0.61,accomp,Strings ( BB ) 
Undecided.MID,6,0.70,0.00,0.40,0.49,melody,Melody ( BB )--BBOK
don_grusin_catwalk2.mid,1,0.10,0.00,0.90,0.77,accomp,----- CATWALK -----
don_grusin_catwalk2.mid,2,0.20,0.00,0.90,0.21,accomp,**** by Don Grusin
don_grusin_catwalk2.mid,3,0.00,1.00,0.00,0.67,bass,
don_grusin_catwalk2.mid,7,0.00,0.00,1.00,0.59,accomp,
don_grusin_catwalk2.mid,8,0.00,0.00,1.00,0.11,accomp,
don_grusin_catwalk2.mid,9,0.90,0.00,0.10,0.27,melody,
don_grusin_catwalk2.mid,10,0.10,0.00,0.90,1.00,accomp,
don_grusin_catwalk2.mid,11,1.00,0.00,0.10,0.45,melody,
don_grusin_catwalk2.mid,12,0.10,0.00,1.00,0.14,accomp,
straight.mid,1,0.00,1.00,0.00,0.89,bass,bass
straight.mid,2,0.70,0.00,0.40,0.43,melody,g(theme)
straight.mid,3,0.70,0.00,0.30,0.69,melody,g(solo)
Killer_Joe.MID,1,0.00,1.00,0.00,0.87,bass,Bass ( BB ) 
Killer_Joe.MID,3,0.00,0.00,1.00,0.79,accomp,Piano ( BB )
Killer_Joe.MID,4,0.00,0.00,1.00,0.32,accomp,Guitar ( BB ) 
Killer_Joe.MID,6,0.90,0.00,0.40,0.84,melody,Melody ( BB )--BBOK
KEEP_A_KNOCKIN.MID,1,0.00,1.00,0.00,0.77,bass,Bass ( BB ) 
KEEP_A_KNOCKIN.MID,3,0.20,0.00,1.00,0.60,accomp,Piano ( BB )
KEEP_A_KNOCKIN.MID,4,0.00,0.00,1.00,0.28,accomp,Guitar ( BB ) 
KEEP_A_KNOCKIN.MID,6,0.70,0.00,0.10,0.81,melody,Melody ( BB )--BBOK
hancock_chameleon_2.mid,1,0.20,0.00,0.70,0.52,accomp,MIDI
hancock_chameleon_2.mid,2,0.70,0.00,0.50,0.33,melody,MIDI
hancock_chameleon_2.mid,3,0.00,1.00,0.00,0.49,bass,MIDI
hancock_chameleon_2.mid,4,0.00,0.20,0.60,0.49,accomp,MIDI
hancock_chameleon_2.mid,5,0.50,0.00,0.30,0.32,melody,MIDI
Bop_OnTR.mid,1,0.40,0.00,0.30,0.35,accomp,Guitar
Bop_OnTR.mid,2,0.20,0.00,1.00,0.63,melody,Pno
Bop_OnTR.mid,3,0.00,1.00,0.00,0.76,bass,Bass
A_Smooth_One.MID,1,0.00,1.00,0.00,0.94,bass,Bass ( BB ) 
A_Smooth_One.MID,3,0.00,0.00,1.00,0.78,accomp,Piano ( BB )
A_Smooth_One.MID,6,1.00,0.00,0.00,0.60,melody,Melody ( BB )--BBOK
one4hellen.mid,1,0.00,1.00,0.00,0.70,bass,Bass                                
one4hellen.mid,2,0.00,0.00,1.00,0.78,accomp,P(L)                                
one4hellen.mid,3,0.20,0.00,0.60,0.48,accomp,P(R,Theme)                          
one4hellen.mid,4,1.00,0.00,0.00,0.80,melody,P(R,Solo)                           
SECOND_HAND_ROSE.MID,1,0.00,1.00,0.00,0.92,bass,Bass ( BB ) 
SECOND_HAND_ROSE.MID,3,0.00,0.00,1.00,0.76,accomp,Piano ( BB )
SECOND_HAND_ROSE.MID,6,1.00,0.00,0.00,0.72,melody,Melody ( BB )--BBOK
porter_begin_the_begin_2.mid,5,0.00,1.00,0.00,0.86,bass,Bass                                                            
porter_begin_the_begin_2.mid,6,0.00,0.00,1.00,0.70,accomp,Piano                                                           
porter_begin_the_begin_2.mid,7,1.00,0.00,0.10,0.60,melody,Piano                                                           
porter_begin_the_begin_2.mid,8,0.30,0.00,0.50,0.60,accomp,Piano
porter_begin_the_begin_2.mid,9,0.90,0.00,0.20,0.49,melody,Guitar                                                          
porter_begin_the_begin_2.mid,10,0.10,0.00,1.00,0.49,accomp,Strings                                                         
porter_begin_the_begin_2.mid,11,0.00,0.00,1.00,0.88,accomp,Guitar                                                          
MY_ONE_AND_ONLY_LOVE.MID,1,0.00,1.00,0.00,0.92,bass,Bass ( BB ) 
MY_ONE_AND_ONLY_LOVE.MID,3,0.00,0.00,1.00,0.87,accomp,Piano ( BB )
MY_ONE_AND_ONLY_LOVE.MID,4,0.00,0.00,1.00,0.67,accomp,Guitar ( BB ) 
MY_ONE_AND_ONLY_LOVE.MID,5,0.00,0.00,1.00,0.61,accomp,Strings ( BB ) 
MY_ONE_AND_ONLY_LOVE.MID,6,1.00,0.00,0.00,0.93,melody,Melody ( BB )--BBOK
I_cant_believe_that_youre.MID,1,0.00,1.00,0.00,0.87,bass,Bass ( BB ) 
I_cant_believe_that_youre.MID,3,0.10,0.00,1.00,0.78,accomp,Piano ( BB )
I_cant_believe_that_youre.MID,4,0.00,0.00,1.00,0.62,accomp,Guitar ( BB ) 
I_cant_believe_that_youre.MID,5,0.00,0.00,1.00,0.80,accomp,Strings ( BB ) 
I_cant_believe_that_youre.MID,6,1.00,0.00,0.00,0.56,melody,Melody ( BB )--BBOK
CRY_ME_A_RIVER.MID,1,0.00,1.00,0.00,0.91,bass,Bass ( BB ) 
CRY_ME_A_RIVER.MID,3,0.00,0.00,1.00,0.78,accomp,Piano ( BB )
CRY_ME_A_RIVER.MID,6,0.90,0.00,0.00,0.39,melody,Melody ( BB )--BBOK
lorber_jeff_night_love.mid,1,0.00,0.00,0.90,0.77,accomp,Night Love
lorber_jeff_night_love.mid,2,0.00,1.00,0.10,0.70,bass,by I don't know
lorber_jeff_night_love.mid,3,0.40,0.00,0.60,0.32,accomp,sequenced by
lorber_jeff_night_love.mid,4,1.00,0.00,0.10,0.57,melody,Iman Tjahjono
lorber_jeff_night_love.mid,5,0.00,0.00,1.00,0.12,accomp,comments :
lorber_jeff_night_love.mid,6,0.00,0.00,0.90,0.81,accomp,tjahjono@idcnet.com
lorber_jeff_night_love.mid,7,0.00,0.00,1.00,0.29,accomp,
FREE_FOR_ALL.MID,1,0.00,1.00,0.00,0.81,bass,Bass ( BB ) 
FREE_FOR_ALL.MID,3,0.00,0.00,0.90,0.86,accomp,Piano ( BB )
FREE_FOR_ALL.MID,4,0.00,0.00,1.00,0.58,accomp,Guitar ( BB ) 
FREE_FOR_ALL.MID,5,0.00,0.00,0.50,0.57,accomp,Strings ( BB ) 
FREE_FOR_ALL.MID,6,0.70,0.00,0.00,0.80,melody,Melody ( BB )--BBOK
Mnksmd.mid,1,0.00,0.00,1.00,0.98,accomp,Piano
Mnksmd.mid,2,1.00,0.00,0.20,0.84,melody,Accomp
Mnksmd.mid,3,0.00,0.80,0.10,0.94,bass,Bass
Mnksmd.mid,4,0.00,0.00,1.00,0.98,accomp,Strings 1
Mnksmd.mid,6,0.00,0.00,1.00,0.98,accomp,Strings 2
alan_holdsworth_atavachron.mid,2,0.00,0.00,1.00,0.59,accomp,
alan_holdsworth_atavachron.mid,3,0.00,0.00,1.00,0.58,accomp,
alan_holdsworth_atavachron.mid,4,0.00,1.00,0.00,0.92,bass,
alan_holdsworth_atavachron.mid,5,0.00,0.00,1.00,0.70,accomp,
alan_holdsworth_atavachron.mid,6,0.20,0.00,0.80,0.58,accomp,
alan_holdsworth_atavachron.mid,7,0.90,0.00,0.10,0.74,melody,
alan_holdsworth_atavachron.mid,8,0.00,0.00,0.90,0.53,accomp,
alan_holdsworth_atavachron.mid,9,0.00,0.00,0.90,0.53,accomp,
alan_holdsworth_atavachron.mid,10,0.70,0.00,0.10,0.85,melody,
alan_holdsworth_atavachron.mid,11,0.70,0.00,0.10,0.85,melody,
caravan2.mid,2,0.00,1.00,0.00,0.80,bass,
caravan2.mid,3,0.00,0.00,1.00,0.60,accomp,
caravan2.mid,4,0.00,0.00,1.00,0.73,accomp,
caravan2.mid,5,0.90,0.00,0.10,0.75,melody,
caravan2.mid,6,0.80,0.00,0.20,0.75,melody,
caravan2.mid,7,0.63,0.00,0.50,0.75,melody,
