Filename,num_track,prob_melody,prob_bass,prob_accomp,ocuppation,tag,track_label
Divers_Comptines_A_la_claire_fontaine.kar,7,0.00,0.00,1.00,0.08,accomp,Choeur 4
Everly_Brothers_All_I_Have_To_Do_Is_Dream.kar,4,0.00,1.00,0.00,0.79,bass,Bass
Everly_Brothers_All_I_Have_To_Do_Is_Dream.kar,5,0.00,0.00,1.00,0.93,accomp,Elec Pian
Everly_Brothers_All_I_Have_To_Do_Is_Dream.kar,6,0.80,0.00,0.20,0.79,melody,Melody--BBOK
Everly_Brothers_All_I_Have_To_Do_Is_Dream.kar,7,0.10,0.00,0.90,0.89,accomp,Guitar
Everly_Brothers_All_I_Have_To_Do_Is_Dream.kar,8,0.00,0.00,1.00,0.86,accomp,Strings
Everly_Brothers_All_I_Have_To_Do_Is_Dream.kar,9,0.90,0.00,0.20,0.73,melody,B Vocal
Veronique_Sanson_Rien_que_de_leau.kar,3,0.00,0.20,0.70,0.89,accomp,Piano  1
Veronique_Sanson_Rien_que_de_leau.kar,4,0.00,1.00,0.00,0.59,bass,SynBass2
Veronique_Sanson_Rien_que_de_leau.kar,5,0.00,0.00,0.90,0.34,accomp,Cocotte3
Veronique_Sanson_Rien_que_de_leau.kar,6,0.00,0.00,0.80,0.28,melody,Melodie4--BBOK
Veronique_Sanson_Rien_que_de_leau.kar,7,0.00,0.00,0.90,0.62,accomp,Strings5
Veronique_Sanson_Rien_que_de_leau.kar,8,0.00,0.00,1.00,0.27,accomp,Brass  6
Veronique_Sanson_Rien_que_de_leau.kar,9,0.10,0.00,1.00,0.20,accomp,GuitEle7
Veronique_Sanson_Rien_que_de_leau.kar,10,0.40,0.00,0.90,0.43,accomp,GuitOvr8
Veronique_Sanson_Rien_que_de_leau.kar,11,0.00,0.00,1.00,0.63,accomp,Orgue  9
Veronique_Sanson_Rien_que_de_leau.kar,13,0.00,0.00,1.00,0.24,accomp,Sax   11
Veronique_Sanson_Rien_que_de_leau.kar,14,0.00,0.00,1.00,0.86,accomp,Vibra 12
Veronique_Sanson_Rien_que_de_leau.kar,15,0.00,0.00,0.90,0.14,accomp,Bells 13
Veronique_Sanson_Rien_que_de_leau.kar,16,0.10,0.00,1.00,0.14,accomp,Sequen14
Cristiani_Herve_Il_est_libre_Max.kar,3,0.00,1.00,0.00,0.91,bass,Basse fretless
Cristiani_Herve_Il_est_libre_Max.kar,5,0.00,0.00,1.00,0.95,accomp,rhodes
Cristiani_Herve_Il_est_libre_Max.kar,6,0.00,0.00,1.00,0.94,accomp,acc guitar
Cristiani_Herve_Il_est_libre_Max.kar,7,0.00,0.00,1.00,0.51,accomp,cordes
Cristiani_Herve_Il_est_libre_Max.kar,8,1.00,0.00,0.00,0.61,melody,Melodie--BBOK
Cristiani_Herve_Il_est_libre_Max.kar,12,0.10,0.00,1.00,0.25,accomp,guitare solo
Cristiani_Herve_Il_est_libre_Max.kar,14,0.00,0.00,0.90,1.00,accomp,pont
Cristiani_Herve_Il_est_libre_Max.kar,15,0.00,0.00,1.00,0.89,accomp,nappe
Karen_Young_Nobodys_Child.kar,4,0.60,0.00,0.40,0.79,melody,Melodie--BBOK
Karen_Young_Nobodys_Child.kar,5,0.00,1.00,0.00,0.88,bass,Bas
Karen_Young_Nobodys_Child.kar,6,0.00,0.00,1.00,0.98,accomp,Piano
Karen_Young_Nobodys_Child.kar,7,0.00,0.00,1.00,0.98,accomp,Ac-Gitaar
Karen_Young_Nobodys_Child.kar,8,0.10,0.00,0.90,0.62,accomp,El-Gitaar
Karen_Young_Nobodys_Child.kar,9,0.00,0.00,0.80,0.97,accomp,String
Karen_Young_Nobodys_Child.kar,10,0.10,0.00,1.00,0.40,accomp,2e-Voice
Karen_Young_Nobodys_Child.kar,11,0.00,0.00,1.00,0.17,accomp,Vocal-Oohs
Gloria_Estefan_Con_Los_Anos_Que_Me_Quedan.kar,3,1.00,0.00,0.10,0.59,melody,Melody--BBOK
Gloria_Estefan_Con_Los_Anos_Que_Me_Quedan.kar,4,0.00,1.00,0.00,0.91,bass,Bass
Gloria_Estefan_Con_Los_Anos_Que_Me_Quedan.kar,5,0.00,0.00,1.00,0.85,accomp,Guitar
Gloria_Estefan_Con_Los_Anos_Que_Me_Quedan.kar,6,0.00,0.00,1.00,0.28,accomp,Guitar
Gloria_Estefan_Con_Los_Anos_Que_Me_Quedan.kar,8,0.00,0.00,0.90,0.85,accomp,String
Gloria_Estefan_Con_Los_Anos_Que_Me_Quedan.kar,9,0.00,0.00,1.00,0.35,accomp,Choir
Neil_Diamond_Morningside.kar,3,0.00,0.00,1.00,0.93,accomp,Intro
Neil_Diamond_Morningside.kar,4,0.20,0.00,0.90,0.67,melody,Melody
Neil_Diamond_Morningside.kar,5,0.00,0.70,0.50,0.72,bass,Bass
Neil_Diamond_Morningside.kar,6,0.00,0.00,1.00,0.99,accomp,Arpeggio
Neil_Diamond_Morningside.kar,7,0.00,0.00,1.00,0.57,accomp,Strings
Neil_Diamond_Morningside.kar,8,0.00,0.20,0.90,0.99,accomp,Cello
Neil_Diamond_Morningside.kar,9,0.00,0.00,1.00,0.25,accomp,Sounds
Neil_Diamond_Morningside.kar,10,0.00,0.20,0.90,0.23,accomp,Timpani
No_me_pises_joder_que_llevo_Chancla._CANARIO.kar,3,0.00,0.00,1.00,0.98,accomp,Pno2
No_me_pises_joder_que_llevo_Chancla._CANARIO.kar,4,0.00,1.00,0.00,0.98,bass,Bss34
No_me_pises_joder_que_llevo_Chancla._CANARIO.kar,5,0.10,0.00,0.90,0.79,accomp,Gtr31
No_me_pises_joder_que_llevo_Chancla._CANARIO.kar,6,0.00,0.00,1.00,0.88,accomp,Gtr31
No_me_pises_joder_que_llevo_Chancla._CANARIO.kar,7,0.00,0.00,1.00,0.99,accomp,MtdGtr29
No_me_pises_joder_que_llevo_Chancla._CANARIO.kar,8,0.00,0.00,1.00,0.44,accomp,Gtr30
No_me_pises_joder_que_llevo_Chancla._CANARIO.kar,10,1.00,0.00,0.00,0.53,melody,Melodia--BBOK
Andre_Clavier_As_tu_deja_pleurer.kar,3,1.00,0.00,0.10,0.65,melody,MELODIE--BBOK
Andre_Clavier_As_tu_deja_pleurer.kar,4,0.00,1.00,0.00,0.75,bass,Electric Bass (Finger)
Andre_Clavier_As_tu_deja_pleurer.kar,5,0.00,0.00,1.00,0.41,accomp,Electric Guitar (Jazz)
Andre_Clavier_As_tu_deja_pleurer.kar,6,0.00,0.00,0.80,0.12,accomp,Violin
Andre_Clavier_As_tu_deja_pleurer.kar,7,0.00,0.00,1.00,0.13,accomp,Pad 6 (Metalic)
Andre_Clavier_As_tu_deja_pleurer.kar,8,0.00,0.00,1.00,0.97,accomp,String Ensemble
Andre_Clavier_As_tu_deja_pleurer.kar,10,0.20,0.00,0.80,0.75,accomp,Guitar Nylon
Andre_Clavier_As_tu_deja_pleurer.kar,11,0.00,0.00,1.00,0.42,accomp,Acoustic Guitar Steel)
Andre_Clavier_As_tu_deja_pleurer.kar,12,0.00,0.00,1.00,0.72,accomp,Guitar Nylon
Charles_Aznavour_Tu_te_laisses_aller.kar,1,0.80,0.00,0.30,0.44,melody,Soft karaoke
Charles_Aznavour_Tu_te_laisses_aller.kar,3,0.00,0.00,1.00,0.14,accomp,Piano    1
Charles_Aznavour_Tu_te_laisses_aller.kar,4,0.00,1.00,0.10,0.73,bass,Basse Ac 2
Charles_Aznavour_Tu_te_laisses_aller.kar,5,0.00,0.00,1.00,0.58,accomp,GuitareAc3
Charles_Aznavour_Tu_te_laisses_aller.kar,6,0.10,0.00,0.90,0.62,accomp,Cordes   5
Charles_Aznavour_Tu_te_laisses_aller.kar,7,0.00,0.00,1.00,0.14,accomp,TremoStri6
Charles_Aznavour_Tu_te_laisses_aller.kar,8,0.00,0.00,0.90,0.41,accomp,Flute    7
Charles_Aznavour_Tu_te_laisses_aller.kar,9,0.10,0.00,1.00,0.49,accomp,Trombone 8
Charles_Aznavour_Tu_te_laisses_aller.kar,10,0.00,0.00,0.90,0.56,accomp,Frch Horn9
Charles_Aznavour_Tu_te_laisses_aller.kar,12,0.00,0.10,0.70,0.88,accomp,Contrebasse
Charles_Aznavour_Tu_te_laisses_aller.kar,13,0.00,0.00,1.00,0.63,accomp,Cordes
Charles_Aznavour_Tu_te_laisses_aller.kar,14,0.10,0.00,1.00,0.39,accomp,Cordes
Charles_Aznavour_Tu_te_laisses_aller.kar,15,0.00,0.00,1.00,0.06,accomp,Harpe
Charles_Aznavour_Tu_te_laisses_aller.kar,16,0.00,0.00,1.00,0.16,accomp,Hautbois
Albert_Babin_Le_toit_de_ma_maison.kar,1,1.00,0.00,0.10,0.87,melody,melody  
Albert_Babin_Le_toit_de_ma_maison.kar,2,0.00,1.00,0.00,0.74,bass,bass    
Albert_Babin_Le_toit_de_ma_maison.kar,3,0.00,0.00,1.00,0.76,accomp,guitar  
Albert_Babin_Le_toit_de_ma_maison.kar,4,0.00,0.00,1.00,0.37,accomp,choir   
Albert_Babin_Le_toit_de_ma_maison.kar,5,0.00,0.00,1.00,0.83,accomp,fantasia
Albert_Babin_Le_toit_de_ma_maison.kar,6,0.00,0.00,1.00,0.79,accomp,strings 
Johnny_Halliday_Fils_de_personne.kar,3,0.80,0.00,0.30,0.55,melody,melodie--BBOK
Johnny_Halliday_Fils_de_personne.kar,4,0.00,0.00,1.00,0.93,accomp,
Johnny_Halliday_Fils_de_personne.kar,5,0.00,1.00,0.10,0.99,bass,
Johnny_Halliday_Fils_de_personne.kar,6,0.10,0.00,0.80,0.82,accomp,
Johnny_Halliday_Fils_de_personne.kar,7,0.00,0.00,1.00,0.79,accomp,
George_Jones_The_wind_owupa_bove.kar,3,0.00,1.00,0.00,0.86,bass,Bass    (BB)
George_Jones_The_wind_owupa_bove.kar,5,0.00,0.00,1.00,0.95,accomp,Piano   (BB)
George_Jones_The_wind_owupa_bove.kar,7,0.00,0.10,1.00,0.60,accomp,Strings (BB)
George_Jones_The_wind_owupa_bove.kar,11,0.50,0.00,0.10,0.89,melody,Voice 1 (Melody)--BBOK
George_Jones_The_wind_owupa_bove.kar,12,0.00,0.00,1.00,0.90,accomp,Voice 2 (Harmony) 
Hubert_Felix_Thiefaine_Scorbut.kar,4,0.00,1.00,0.00,0.67,bass,Bass
Hubert_Felix_Thiefaine_Scorbut.kar,5,0.00,0.00,1.00,0.35,accomp,guitare rythmique
Hubert_Felix_Thiefaine_Scorbut.kar,6,0.50,0.00,0.50,0.63,melody,melodie--BBOK
Hubert_Felix_Thiefaine_Scorbut.kar,7,0.00,0.00,1.00,0.08,accomp, riff guitare
Hubert_Felix_Thiefaine_Scorbut.kar,8,0.00,0.00,1.00,0.72,accomp,add guit.rytm
Hubert_Felix_Thiefaine_Scorbut.kar,9,0.00,0.00,1.00,0.72,accomp,2nd guitare
Hubert_Felix_Thiefaine_Scorbut.kar,10,0.00,0.00,1.00,0.18,accomp,barbarie basses
Hubert_Felix_Thiefaine_Scorbut.kar,11,0.00,0.00,0.80,0.20,accomp,barbarie aigu
Hubert_Felix_Thiefaine_Scorbut.kar,13,0.00,0.00,1.00,1.00,accomp,guitar 3
Michel_Delpech_Loir_et_Cher.kar,3,0.00,0.80,0.30,0.62,bass,LOIR ET 
Michel_Delpech_Loir_et_Cher.kar,4,0.00,0.00,1.00,0.57,accomp,Guit El3
Michel_Delpech_Loir_et_Cher.kar,5,0.90,0.00,0.00,0.51,melody,Melodie4--BBOK
Michel_Delpech_Loir_et_Cher.kar,6,0.00,0.00,1.00,0.07,accomp,Viola  5
Michel_Delpech_Loir_et_Cher.kar,7,0.10,0.00,0.90,0.13,accomp,Choeurs6
Michel_Delpech_Loir_et_Cher.kar,8,0.00,0.00,1.00,0.77,accomp,Guit Ac7
Michel_Delpech_Loir_et_Cher.kar,9,0.00,0.00,0.93,0.45,accomp,Pickbas8
Michel_Delpech_Loir_et_Cher.kar,10,0.00,0.00,1.00,0.74,accomp,Guit Ac9
Michel_Delpech_Loir_et_Cher.kar,12,0.00,0.00,1.00,0.12,accomp,Ocarin11
Michel_Delpech_Loir_et_Cher.kar,13,0.00,0.00,1.00,0.06,accomp,Cordes12
Michel_Delpech_Loir_et_Cher.kar,14,0.00,0.00,0.70,0.02,accomp,Gunsht13
Michel_Delpech_Loir_et_Cher.kar,15,0.00,0.00,1.00,0.01,accomp,Timpan14
Elton_John_Island_Girl_1.kar,3,0.80,0.00,0.10,0.48,melody,Melody--BBOK
Elton_John_Island_Girl_1.kar,5,0.00,1.00,0.00,0.70,bass,Bass                
Elton_John_Island_Girl_1.kar,6,0.00,0.00,1.00,0.69,accomp,Keyboard            
Elton_John_Island_Girl_1.kar,7,0.00,0.00,1.00,0.17,accomp,Guitar 1
Elton_John_Island_Girl_1.kar,8,0.00,0.00,1.00,0.63,accomp,Guitar 2  
Elton_John_Island_Girl_1.kar,9,0.00,0.00,1.00,0.14,accomp,Guitar 3
Elton_John_Island_Girl_1.kar,10,0.40,0.00,0.50,0.44,accomp,Marimba 1
Elton_John_Island_Girl_1.kar,11,0.00,0.00,1.00,0.42,accomp,Marimba 2
Elton_John_Island_Girl_1.kar,12,0.00,0.00,1.00,0.24,accomp,Marimba 3
Elton_John_Island_Girl_1.kar,13,0.10,0.00,1.00,0.35,accomp,Vocals
Elton_John_Island_Girl_1.kar,14,0.00,0.00,1.00,0.40,accomp,Solo Synth 1
Elton_John_Island_Girl_1.kar,15,0.00,0.00,1.00,0.98,accomp,Solo Synth 2
Francis_Cabrel_Les_chevaliers_cathares.kar,3,0.00,0.00,1.00,0.93,accomp,guitare
Francis_Cabrel_Les_chevaliers_cathares.kar,4,0.00,0.80,0.10,0.88,bass,basse
Francis_Cabrel_Les_chevaliers_cathares.kar,5,0.00,0.00,1.00,0.77,accomp,warm
Francis_Cabrel_Les_chevaliers_cathares.kar,6,1.00,0.00,0.10,0.52,melody,melodie--BBOK
Francis_Cabrel_Les_chevaliers_cathares.kar,7,0.00,0.00,1.00,0.51,accomp,piano
Francis_Cabrel_Les_chevaliers_cathares.kar,13,0.20,0.00,0.70,0.96,accomp,Track11
Francis_Cabrel_Les_chevaliers_cathares.kar,14,0.30,0.00,0.70,0.98,accomp,Track12
Francis_Cabrel_Les_chevaliers_cathares.kar,15,0.20,0.00,0.90,0.99,accomp,Track13
Francis_Cabrel_Les_chevaliers_cathares.kar,16,0.20,0.00,0.70,0.96,accomp,Track14
Francis_Cabrel_Les_chevaliers_cathares.kar,17,0.40,0.10,0.80,0.77,accomp,Track15
Francis_Cabrel_Les_chevaliers_cathares.kar,18,0.00,0.00,0.90,0.30,accomp,Track16
Daraiche_Les_cowboys_du_Quebec.kar,4,0.00,1.00,0.00,0.70,bass,BASS     
Daraiche_Les_cowboys_du_Quebec.kar,5,0.00,0.00,1.00,0.29,accomp,RHYTHM GU
Daraiche_Les_cowboys_du_Quebec.kar,6,0.60,0.00,0.40,0.47,melody,MELODIE--BBOK
Daraiche_Les_cowboys_du_Quebec.kar,7,0.10,0.00,1.00,0.53,accomp,PIANO    
Daraiche_Les_cowboys_du_Quebec.kar,8,0.10,0.00,0.70,0.39,accomp,FIDDLE FI
Daraiche_Les_cowboys_du_Quebec.kar,9,0.00,0.00,1.00,0.24,accomp,SOLO FIDD
Daraiche_Les_cowboys_du_Quebec.kar,10,0.00,0.00,1.00,0.39,accomp,STELL GUI
Daraiche_Les_cowboys_du_Quebec.kar,12,0.10,0.00,1.00,0.20,accomp,CHOIR AH 
Daraiche_Les_cowboys_du_Quebec.kar,13,0.10,0.00,0.80,0.18,accomp,CHOIR OU 
La_Compagnie_Creole_Ca_fait_rire_les_oiseaux.kar,3,1.00,0.00,0.00,0.48,melody,Melodie 4--BBOK
La_Compagnie_Creole_Ca_fait_rire_les_oiseaux.kar,4,0.00,0.00,0.90,0.45,accomp,Cristal 1
La_Compagnie_Creole_Ca_fait_rire_les_oiseaux.kar,5,0.00,1.00,0.00,0.52,bass,Basse   2
La_Compagnie_Creole_Ca_fait_rire_les_oiseaux.kar,6,0.00,0.00,1.00,0.71,accomp,GuitarJa3
La_Compagnie_Creole_Ca_fait_rire_les_oiseaux.kar,7,0.60,0.00,0.40,0.42,accomp,Choeurs 5
La_Compagnie_Creole_Ca_fait_rire_les_oiseaux.kar,8,0.10,0.00,1.00,0.35,accomp,GuitarEl7
La_Compagnie_Creole_Ca_fait_rire_les_oiseaux.kar,9,0.00,0.00,1.00,0.63,accomp,GuitarEl8
La_Compagnie_Creole_Ca_fait_rire_les_oiseaux.kar,10,0.00,0.00,0.90,0.45,accomp,Cristal 9
Divers_Comptines_Jai_vu_Maman_embrasser_le_pere_Noel.kar,3,1.00,0.00,0.20,0.72,melody,Melodie--BBOK
Divers_Comptines_Jai_vu_Maman_embrasser_le_pere_Noel.kar,4,0.50,0.00,0.20,0.83,accomp,Chorus
Divers_Comptines_Jai_vu_Maman_embrasser_le_pere_Noel.kar,5,0.30,0.00,0.70,0.95,accomp,Vibraphone
Divers_Comptines_Jai_vu_Maman_embrasser_le_pere_Noel.kar,6,0.20,0.00,0.50,0.46,accomp,Bells
Divers_Comptines_Jai_vu_Maman_embrasser_le_pere_Noel.kar,7,0.00,0.00,1.00,0.88,accomp,String 1            
Divers_Comptines_Jai_vu_Maman_embrasser_le_pere_Noel.kar,8,0.00,0.00,0.90,0.74,accomp,Str Sect 2          
Divers_Comptines_Jai_vu_Maman_embrasser_le_pere_Noel.kar,9,0.10,0.00,1.00,0.12,accomp,Chorus
Divers_Comptines_Jai_vu_Maman_embrasser_le_pere_Noel.kar,10,0.00,1.00,0.10,0.87,bass,Bass
Charles_Aznavour_La_boheme.kar,3,1.00,0.00,0.00,0.69,melody,Words
Charles_Aznavour_La_boheme.kar,4,0.00,0.00,1.00,0.63,accomp,Piano   1
Charles_Aznavour_La_boheme.kar,5,0.00,1.00,0.10,0.76,bass,Basse Ac2
Charles_Aznavour_La_boheme.kar,6,0.00,0.00,1.00,0.47,accomp,GuitarAc3
Charles_Aznavour_La_boheme.kar,7,0.00,0.00,1.00,0.86,accomp,Cordes  6
Charles_Aznavour_La_boheme.kar,8,0.00,0.00,1.00,0.74,accomp,Cordes  7
Charles_Aznavour_La_boheme.kar,9,0.00,0.00,1.00,0.17,accomp,Harpe   8
Charles_Aznavour_La_boheme.kar,10,0.10,0.00,1.00,0.43,accomp,Cor     9
Charles_Aznavour_La_boheme.kar,12,0.00,0.00,1.00,0.16,accomp,Celesta
Charles_Aznavour_La_boheme.kar,13,0.00,0.00,1.00,0.26,accomp,Xylophone
Charles_Aznavour_La_boheme.kar,14,0.00,0.00,0.60,0.85,accomp,Cordes
Charles_Aznavour_La_boheme.kar,15,0.10,0.00,1.00,0.43,accomp,Trombone
Charles_Aznavour_La_boheme.kar,16,0.00,0.00,1.00,0.59,accomp,Trompette
Notre_Dame_de_Paris_Lune.kar,1,0.00,0.90,0.10,0.86,bass,Basse 2
Notre_Dame_de_Paris_Lune.kar,2,0.30,0.00,1.00,0.74,accomp,AcPiano1
Notre_Dame_de_Paris_Lune.kar,3,0.60,0.00,0.60,0.76,accomp,AcGuitar3
Notre_Dame_de_Paris_Lune.kar,4,0.50,0.00,0.70,0.90,accomp,Violon 5
Notre_Dame_de_Paris_Lune.kar,5,0.60,0.00,0.60,0.76,accomp,Harpe 6
Notre_Dame_de_Paris_Lune.kar,6,0.60,0.00,0.80,0.76,melody,Melodie4--BBOK
