Nombre_fichero,N_Pistas,melody,bass,piano_rh,piano_lh,mixdown
"Cooking_in_Your_Head.MID",7,6,1,,,
"Corcovado_Quiet_Nights_of.MID",7,6,1,,,
"Cry_Me_A_River.MID",7,6,1,,,
"DAAHOUD.MID",7,6,1,,,
"DANCING_ON_THE_CEILING.MID",7,6,1,,,
"DANNY_BOY.MID",7,6,1,,,
"DARN_THAT_DREAM.MID",7,6,1,,,
"DARN_THAT_DREAM_Jimmy_van.MID",7,6,1,,,
"DEARLY_BELOVED.MID",7,6,1,,,
"DEAR_ACQUAINTANCE.MID",7,6,1,,,
"DEAR_OLD_STOCKHOLM.MID",7,6,1,,,
"DEED_I_DO.MID",7,6,1,,,
"DEEP_PURPLE.MID",7,6,1,,,
"DELORES.MID",7,6,1,,,
"DELUGE.MID",7,6,1,,,
"DESAFINADO.MID",7,6,1,,,
"DJANGO.MID",7,6,1,,,
"DOLPHIN_DANCE.MID",7,6,1,,,
"DONT_BLAME_ME.MID",7,6,1,,,
"DONT_FEEL_TOO_SORRY_FOR_ME.MID",7,6,1,,,
"DONT_GET_AROUND_MUCH_ANYMO.MID",7,6,1,,,
"DONT_MEAN_A_THING_IT.MID",7,6,1,,,
"DOUJIE.MID",7,6,1,,,
"DO_NOTHIN_TIL_YOU_HEAR_FR.MID",7,6,1,,,
"DREAM.MID",17,6 8 9 10 11 12 13,1,,,
"Darn_That_Dream.MID",7,6,1,,,
"Days_of_Wine_and_Roses.MID",7,6,1,,,
"Days_of_Wine_and_Roses_The.MID",7,6,1,,,
"De_Pois_Do_Amor_OVazio.MID",7,6,1,,,
"Deacon_Blues_see_memo.MID",7,6,1,,,
"Deed_I_Do.MID",7,6,1,,,
"Delias_gone_Blake.MID",7,6,1,,,
"Dialog.MID",7,6,1,,,
"Dindi.MID",7,6,1,,,
"Do_You_Know_What_It_Means.MID",7,6,1,,,
"Dont_get_around_much_more.MID",7,6,1,,,
"Driftin.MID",7,6,1,,,
"E.S.P..MID",7,6,1,,,
"EASY_LIVING.MID",7,6,1,,,
"EDELWEISS.MID",7,6,1,,,
"EIGHTY_ONE.MID",7,6,1,,,
"EL_GAUCHO.MID",7,6,1,,,
"EMBRACEABLE_YOU.MID",7,6,1,,,
"EPISTROPHY.MID",7,6,1,,,
"EQUINOX.MID",7,6,1,,,
"ERONEL.MID",7,6,1,,,
"EVERYTHING_IS_BEAUTIFUL.MID",7,6,1,,,
"EVERYTHING_I_HAVE_IS_YOURS.MID",7,6,1,,,
"EVIDENCE.MID",7,6,1,,,
"EXACTLY_LIKE_YOU.MID",7,6,1,,,
"EXCERCISE_#3_MISSOURI_UNC.MID",7,6,1,,,
"EXERCISE_#6_Unity_Village.MID",7,6,1,,,
"East_of_the_Sun.MID",7,6,1,,,
"Easy_to_Love.MID",7,6,1,,,
"Elsa.MID",7,6,1,,,
"Equipoise.MID",7,6,1,,,
"Evergreen.MID",7,6,1,,,
"FALL.MID",7,6,1,,,
"FALLING_GRACE.MID",7,6,1,,,
"FASCINATIN_RHYTHM.MID",7,6,1,,,
"FEELS_SO_GOOD.MID",7,6,1,,,
"FEE_FI_FO_FUM.MID",7,6,1,,,
"FIFTY_SECOND_STREET_THEME.MID",7,6,1,,,
"FINE_ROMANCE.MID",7,6,1,,,
"FIVE_0_TWO_BLUES.MID",7,6,1,,,
"FIVE_HUNDRED_MILES_HIGH.MID",7,6,1,,,
"FLINTSTONES_THEME.MID",7,6,1,,,
"FLY_AWAY.MID",7,6,1,,,
"FLY_ME_TO_THE_MOON.MID",7,6,1,,,
"FOGGY_DAY.MID",7,6,1,,,
"FOOLISH_HEART_MY.MID",7,6,1,,,
"FOOLISH_THINGS_THESE.MID",7,6,1,,,
"FOOLS_RUSH_IN.MID",7,6,1,,,
"FREE_FOR_ALL.MID",7,6,1,,,
"FRENESI.MID",7,6,1,,,
"Fables_of_Faubus.MID",7,6,1,,,
"Falling_in_Love_w_Love_Joe.MID",7,6,1,,,
"Feest.MID",7,6,1,,,
"Fia_Pash.MID",7,6,1,,,
"Flamingo.MID",9,6,1,,,
"Friday_night_at_the_Cadilla.MID",7,6,1,,,
"From_This_Moment_On.MID",7,6,1,,,
"GENTLE_RAIN.MID",7,6,1,,,
"GEORGIA.MID",7,6,1,,,
"GETTIN_SENTIMENTAL_OVER_YO.MID",7,6,1,,,
"GET_ME_TO_THE_CHURCH.MID",7,6,1,,,
"GHOST_OF_A_CHANCE.MID",7,6,1,,,
"GIRL_TALK.MID",7,6,1,,,
"GOD_BLESS_THE_CHILD.MID",7,6,1,,,
"GOOD_BAIT_TODD_DAMERON.MID",7,6,1,,,
"Gatorwhale_by_W._Jackson.MID",7,6,1,,,
"Gettin_it_right.MID",7,6,1,,,
"Giant_Steps.MID",7,6,1,,,
"Giant_steps_J.Coltrane.MID",7,6,1,,,
"Girl_from_Ipanema.MID",7,6,1,,,
"Glorias_step_Scott_LaFaro.MID",7,6,1,,,
"Glow_Worm.MID",7,6,1,,,
"God_Bless_The_Child.MID",7,6,1,,,
"HACKENSACK.MID",7,6,1,,,
"HAD_TO_BE_YOU_IT.MID",7,6,1,,,
"HALF_NELSON.MID",7,6,1,,,
"HANDYMAN.MID",7,6,1,,,
"HAPPY_HAPPY_BIRTHDAY_BABY.MID",7,6,1,,,
"HARD_DAYS_NIGHT.MID",7,6,1,,,
"HAVE_ANOTHER.MID",7,6,1,,,
"HAWAIIAN_WEDDING_SONG.MID",7,6,1,,,
"HEAVEN_D.Ellington.MID",7,6,1,,,
"HELP_ME_MAKE_IT_THROUGH_THE.MID",7,6,1,,,
"HERES_THAT_RAINY_DAY.MID",7,6,1,,,
"HERES_TO_YOU.MID",7,6,1,,,
"HERE_COMES_THE_SUN.MID",7,6,1,,,
"HERE_THERE_AND_EVERYWHERE.MID",7,6,1,,,
"HES_GOT_THE_WHOLE_WORLD_IN.MID",7,6,1,,,
"HEY_JUDE.MID",7,6,1,,,
"HEY_MISTER.MID",7,6,1,,,
"HEY_THERE.MID",7,6,1,,,
"HE_AINT_HEAVY..HES_MY_BRO.MID",7,6,1,,,
"HONEYSUCKLE_ROSE.MID",7,6,1,,,
"HOUSE_OF_JADE.MID",7,6,1,,,
"HOW_ABOUT_YOU.MID",7,6,1,,,
"HOW_ABOUT_YOUJimmy_van_H.MID",7,6,1,,,
"HOW_DEEP_IS_YOUR_LOVE.MID",7,6,1,,,
"HOW_HIGH_THE_MOON.MID",7,6,1,,,
"HOW_INSENSITIVE.MID",7,6,1,,,
"HOW_LONG_HAS_THIS_BEEN_GOIN.MID",7,6,1,,,
"HOW_SWEET_IT_IS_TO_BE_LOVED.MID",7,6,1,,,
"Hand_in_hand.MID",7,6,1,,,
"Harlem_Nocturne.MID",7,6,1,,,
"Hassles_Just_Friends_by_R.MID",7,6,1,,,
"Have_A_Nice_Day_By_Will.MID",7,6,1,,,
"Have_You_Met_Miss_Jones.MID",7,6,1,,,
"Havona.MID",7,6,1,,,
"Heal_My_Heart_Continentals.MID",13,7 9 10 11 12 13,1,,,
"Heigh_ho_Morey_Churchill.MID",7,6,1,,,
"Hello_Dolly.MID",7,6,1,,,
"High_Society_Steele_Melros.MID",7,6,1,,,
"Hommage_a_Enelram_Astening.MID",7,6,1,,,
"Honeysuckle_Rose.MID",7,6,1,,,
"Hou_vol.MID",7,6,1,,,
"How_deep_is_the_ocean.MID",7,6,1,,,
"ICARUS.MID",7,6,1,,,
"IF_I_FELL.MID",7,6,1,,,
"IF_YOU_COULD_SEE_ME_NOW.MID",7,6,1,,,
"IF_YOU_NEVER_COME_TO_ME.MID",7,6,1,,,
"IF_lyrics_expanded.MID",7,6,1,,,
"ILL_BE_AROUND.MID",7,6,1,,,
"ILL_BE_SEEING_YOU.MID",7,6,1,,,
"ILL_GET_BY.MID",7,6,1,,,
"ILL_NEVER_SMILE_AGAIN.MID",7,6,1,,,
"ILL_REMEMBER_APRIL.MID",7,6,1,,,
"IMAGINATION.MID",7,6,1,,,
"IMAGINATION_J.van_Heusen.MID",7,6,1,,,
"IMPRESSIONS.MID",7,6,1,,,
"IM_ALL_SMILES.MID",7,6,1,,,
"IM_A_FOOL_TO_WANT_YOU.MID",7,6,1,,,
"IM_BEGINNING_TO_SEE_THE_LI.MID",7,6,1,,,
"IM_IN_THE_MOOD_FOR_LOVE.MID",7,6,1,,,
"IM_STUCK_WITH_YOU.MID",7,6,1,,,
"IM_WALKIN.MID",7,6,1,,,
"INDIANA_BACK_HOME_AGAIN_IN.MID",7,6,1,,,
"INNER_URGE.MID",7,6,1,,,
"INVITATION.MID",7,6,1,,,
"IN_A_MELLOWTONE.MID",7,6,1,,,
"IN_THE_STILL_OF_THE_NIGHT.MID",7,6,1,,,
"IN_WALKED_BUD.MID",7,6,1,,,
"IN_YOUR_OWN_SWEET_WAY_w_8.MID",7,6,1,,,
"IPANEMA_THE_GIRL_FROM.MID",7,6,1,,,
"ISNT_IT_ROMANTIC.MID",7,6,1,,,
"ISNT_SHE_LOVELY.MID",7,6,1,,,
"ISOTOPE.MID",7,6,1,,,
"ISRAEL.MID",7,6,1,,,
"ITS_IMPOSSIBLE.MID",7,6,1,,,
"ITS_MY_BIRTHDAY.MID",7,6,1,,,
"ITS_NOW_OR_NEVER.MID",7,6,1,,,
"ITS_YOU_OR_NO_ONE.MID",7,6,1,,,
"IT_COULD_HAPPEN_TO_YOU.MID",7,6,1,,,
"I_CANT_GIVE_YOU_ANYTHING_B.MID",7,6,1,,,
"I_CANT_HELP_FALLING_IN_LOV.MID",7,6,1,,,
"I_COULD_HAVE_DANCED_ALL_NIG.MID",7,6,1,,,
"I_COVER_THE_WATERFRONT.MID",7,6,1,,,
"I_CRIED_FOR_YOU.MID",7,6,1,,,
"I_Cant_Get_Started.MID",7,6,1,,,
"I_Could_Write_a_Book.MID",7,6,1,,,
"I_DONT_KNOW_WHY.MID",7,6,1,,,
"I_DONT_WANT_TO_SAY_GOOD_BY.MID",7,6,1,,,
"I_FALL_TO_PIECES.MID",7,6,1,,,
"I_GOT_RHYTHM.MID",7,6,1,,,
"I_Got_It_Bad.MID",7,6,1,,,
"I_HEAR_A_RHAPSODY.MID",7,6,1,,,
"I_JUST_CALLED_TO_SAY_I_LOVE.MID",7,6,1,,,
"I_LEFT_MY_HEART_IN_SAN_FRAN.MID",7,6,1,,,
"I_LET_A_SONG_GO_OUT_OF_MY.MID",7,6,1,,,
"I_Left_My_Heart_In_San_Fr.MID",7,6,1,,,
"I_Love_You.MID",7,6,1,,,
"I_Need_A_Saviour_Kenny_Mar.MID",7,6,1,,,
"I_REMEMBER_CLIFFORD.MID",7,6,1,,,
"I_REMEMBER_YOU.MID",7,6,1,,,
"I_SAW_HER_STANDING_THERE.MID",7,6,1,,,
"I_SHALL_PASS_THIS_WAY_BUT_O.MID",7,6,1,,,
"I_SHOULD_CARE.MID",7,6,1,,,
"I_SURRENDER_DEAR.MID",7,6,1,,,
"I_THOUGHT_ABOUT_YOU.MID",7,6,1,,,
"I_THOUGHT_ABOUT_YOU_JvH.MID",7,6,1,,,
"I_WANT_TO_HOLD_YOUR_HAND.MID",7,6,1,,,
"I_WILL_WAIT_FOR_YOU.MID",7,6,1,,,
"I_WISH_YOU_LOVE.MID",7,6,1,,,
"I_WONT_DANCE.MID",7,6,1,,,
"I_WRITE_THE_SONGS.MID",7,6,1,,,
"I_Want_a_Little_Girl.MID",7,6,1,,,
"I_cant_believe_that_youre.MID",7,6,1,,,
"I_love_you_just_the_way_you.MID",7,6,1,,,
"Ice_Cream_King_Mole_Johnso.MID",7,6,1,,,
"If_I_had_you.MID",7,6,1,,,
"Ik_zoek_je.MID",7,6,1,,,
"Ill_Get_By_As_Long_As_I.MID",7,6,1,,,
"Ill_Never_Smile_Again.MID",7,6,1,,,
"Im_Confessin_That_I_Lov.MID",7,6,1,,,
"Im_Glad_There_Is_You.MID",7,6,1,,,
"Im_in_the_mood_for_swing.MID",7,6,1,,,
"In_A_Mellow_Tone.MID",7,6,1,,,
"In_Your_Own_Sweet_Way.MID",7,6,1,,,
"In_the_Kingdom_Whitecross.MID",7,6,1,,,
"Interplay.MID",7,6,1,,,
"It_Might_As_Will_Be_Sprin.MID",7,6,1,,,
"It_Only_Hurts_For_A_Little.MID",7,6,1,,,
"It_had_to_be_you.MID",7,6,1,,,
"It_hurts_me_to.MID",7,6,1,,,
"Its_Not_For_Me_To_Say.MID",7,6,1,,,
"Its_Only_A_Paper_Moon.MID",7,6,1,,,
"Its_Only_a_Paper_Moon.MID",7,6,1,,,
"Ive_Heard_That_Song_Befo.MID",7,6,1,,,
"JACKIE_ING.MID",7,6,1,,,
"JAMAICA_FAREWELL.MID",7,6,1,,,
"JEAN.MID",7,6,1,,,
"JE_VOUS_AIME_BEACOUP_DARLI.MID",7,6,1,,,
"JINRIKSHA.MID",7,6,1,,,
"JOHNNY_B._GOODE.MID",7,6,1,,,
"JORDU.MID",7,6,1,,,
"JOSIE.MID",7,6,1,,,
"JOY_SPRING.MID",7,6,1,,,
"JOY_TO_THE_WORLD.MID",7,6,1,,,
"JUMPIN_JACK_FLASH.MID",7,6,1,,,
"JUST_FRIENDS.MID",7,6,1,,,
"JUST_IN_TIME.MID",7,6,1,,,
"JUST_THE_WAY_YOU_ARE.MID",7,6,1,,,
"JUST_THE_WAY_YOU_LOOK_TONIG.MID",7,6,1,,,
"JU_JU.MID",7,6,1,,,
"Johnny_One_Note.MID",7,6,1,,,
"Jump_Monk.MID",7,6,1,,,
"Just_A_Few_by_Shorty_Rogers.MID",7,6,1,,,
"Just_In_Time.MID",7,6,1,,,
"KANSAS_CITY.MID",7,6,1,,,
"KEEP_A_KNOCKIN.MID",7,6,1,,,
"KILLING_ME_SOFTLY.MID",7,6,1,,,
"KING_OF_THE_ROAD.MID",7,6,1,,,
"Killer_Joe.MID",7,6,1,,,
"Killer_Queen.MID",7,6,1,,,
"Knock_Three_Times_Medley.MID",7,6,1,,,
"LADY_BE_GOOD.MID",7,6,1,,,
"LADY_BIRD.MID",7,6,1,,,
"LADY_IS_A_TRAMP.MID",7,6,1,,,
"LAND_OF_DREAMS.MID",7,6,1,,,
"LAURA.MID",7,6,1,,,
"LAZYBIRD.MID",7,6,1,,,
"LETS_COOL_ONE.MID",7,6,1,,,
"LETS_DO_LUNCH_SOMETIME.MID",7,6,1,,,
"LETS_FORM_A_COMMITTE.MID",7,6,1,,,
"LET_THE_FOUR_WINDS_BLOW.MID",7,6,1,,,
"LE_SIROP_DERABLE.MID",7,6,1,,,
"LIGHT_MY_FIRE.MID",7,6,1,,,
"LIKE_A_LOVER.MID",7,6,1,,,
"LIKE_SOMEONE_IN_LOVE.MID",7,6,1,,,
"LIKE_SOMEONE_IN_LOVE_JvH.MID",7,6,1,,,
"LIMEHOUSE_BLUES.MID",7,6,1,,,
"LINDA_POLKA.MID",7,6,1,,,
"LITTLE_GIRLS.MID",7,6,1,,,
"LITTLE_ROTTIE_TOOTIE.MID",7,6,1,,,
"LITTLE_TOWN_NAMED_PARIS.MID",7,6,1,,,
"LJ.MID",7,6,1,,,
"LONG_AGO_AND_FAR_AWAY.MID",7,6,1,,,
"LONG_AND_WINDING_ROAD_THE.MID",7,6,1,,,
"LOOK_TO_THE_SKY.MID",7,6,1,,,
"LOST_ONE.MID",7,6,1,,,
"LOVER_MAN.MID",7,6,1,,,
"LOVE_IN_THE_NICK_OF_TIME.MID",7,6,1,,,
"LOVE_LETTERS_IN_THE_SAND.MID",7,6,1,,,
"LOVE_ME_TENDER.MID",7,6,1,,,
"LOVE_WILL_KEEP_US_TOGETHER.MID",7,6,1,,,
"LUCKY_SOUTHERN.MID",7,6,1,,,
"LULLABY_OF_BIRDLAND.MID",7,6,1,,,
"LULUS_BACK_IN_TOWN.MID",7,6,1,,,
"La_Champagne.MID",7,6,1,,,
"Lament.MID",7,6,1,,,
"Les_Paul.MID",7,6,1,,,
"Let_It_Be_The_Beatles.MID",7,6,1,,,
"Let_It_Grow_Eric_Clapton.MID",7,6,1,,,
"Let_There_Be_Love.MID",7,6,1,,,
"Lets_Call_The_Whole_Thing.MID",7,6,1,,,
"Lets_Fall_In_Love.MID",7,6,1,,,
"Light_My_Fire_The_Doors.MID",7,6,1,,,
"Lightly_in_the_Basie_style.MID",7,6,1,,,
"Little_Waltz.MID",7,6,1,,,
"Look_for_the_silver_lining.MID",7,6,1,,,
"Love_For_Sale.MID",7,6,1,,,
"Love_is_Blue_A._Popp_P.MID",7,6,1,,,
"Lullaby_of_the_leaves.MID",7,6,1,,,
"Lush_Life.MID",7,6,1,,,
"MAIDEN_VOYAGE.MID",7,6,1,,,
"MAJOONG.MID",7,6,1,,,
"MAKE_SOMEONE_HAPPY.MID",7,6,1,,,
"MAME.MID",7,6,1,,,
"MANANA.MID",7,6,1,,,
"MARGIE.MID",7,6,1,,,
"MARYS_BOYCHILD.MID",7,6,1,,,
"MASQUERADE_THIS.MID",7,6,1,,,
"MAXINE_4_bar_intro.MID",7,6,1,,,
"MEAN_TO_ME.MID",7,6,1,,,
"MEDITATION.MID",7,6,1,,,
"MEMORIES_OF_YOU.MID",7,6,1,,,
"MEMPHIS.MID",7,6,1,,,
"MERRILYNNE.MID",7,6,1,,,
"MICHELLE.MID",7,6,1,,,
"MIDNIGHT_BLUE.MID",7,6,1,,,
"MIDNIGHT_SUN.MID",7,6,1,,,
"MILESTONES.MID",7,6,1,,,
"MISSOURI_UNCOMPROMISED.MID",7,6,1,,,
"MISTY.MID",7,6,1,,,
"MIYAKO.MID",7,6,1,,,
"MOCKIN_BIRD_HILL.MID",7,6,1,,,
"MOMENTS_NOTICE.MID",7,6,1,,,
"MONKS_MOOD.MID",7,6,1,,,
"MOOD_INDIGO.MID",7,6,1,,,
"MOONGLOW.MID",7,6,1,,,
"MOONLIGHT_AND_ROSES.MID",7,6,1,,,
"MOONLIGHT_COCKTAIL.MID",7,6,1,,,
"MOONLIGHT_IN_VERMONT.MID",7,6,1,,,
"MOON_LOVE.MID",7,6,1,,,
"MOON_RIVER.MID",7,6,1,,,
"MOOSE_THE_MOOCHE.MID",7,6,1,,,
"MORE.MID",7,6,1,,,
"MORE_THAN_YOU_KNOW.MID",7,6,1,,,
"MOST_EVRY_MORNING.MID",7,6,1,,,
"MR._P.C..MID",7,6,1,,,
"MYSTERIOSO.MID",7,6,1,,,
"MY_BLUE_HEAVEN.MID",7,6,1,,,
"MY_FAVOURITE_THINGS.MID",7,6,1,,,
"MY_HEART_BELONGS_TO_DADDY.MID",7,6,1,,,
"MY_LITTLE_SUEDE_SHOES.MID",7,6,1,,,
"MY_OLD_FLAME.MID",7,6,1,,,
"MY_ONE_AND_ONLY_LOVE.MID",7,6,1,,,
"MY_ROMANCE.MID",7,6,1,,,
"MY_SHINING_HOUR.MID",7,6,1,,,
"MY_SHIP.MID",7,6,1,,,
"MY_SWEET_LORD.MID",7,6,1,,,
"Ma_Cherry_Amoure.MID",7,6,1,,,
"Mad_About_The_Boy.MID",7,6,1,,,
"Make_Someone_Happy.MID",7,6,1,,,
"Mandy.MID",9,6,1,,,
"Manteca.MID",7,6,1,,,
"Maputo_see_memo.MID",7,6,1,,,
"Memories_of_Tomorrow.MID",7,6,1,,,
"Milenberg_Joys.MID",7,6,,,,
"Mojave.MID",7,6,1,,,
"Moment_notice.MID",7,6,1,,,
"Moonglow.MID",7,6,1,,,
"Moonlight_Cocktails.MID",7,6,1,,,
"Moonlight_In_Vermont.MID",7,6,1,,,
"Moonlight_On_The_Ganges.MID",7,6,1,,,
"Moonlight_Serenade.MID",7,6,1,,,
"More_I_See_You_The.MID",7,6,1,,,
"More_Today_Than_Yesterday.MID",7,6,1,,,
"My_Foolish_Heart.MID",7,6,1,,,
"My_Heart_Sings.MID",7,6 7,1,,,
"My_Melancholy_Baby.MID",7,6,1,,,
"My_funny_Valentine.MID",7,6,1,,,
