"Nombre_fichero",N_Pistas,melody,bass,piano_rh,piano_lh,mixdown,accomp
DEARLY_BELOVED.MID,7,6,1,,,,3
decoy.mid,15,1,5,,,,2 3 4
DEEP_PURPLE.MID,7,6,1,,,,3 4 5
Delias_gone_Blake.MID,7,6,1,,,,3 4 5
DELORES.MID,7,6,1,,,,3
DESAFINADO.MID,7,6,1,,,,3 4 5
desmond_take_five_basic_version.mid,7,2,1,,,,3
Dindi.MID,7,6,1,,,,3 7
DJANGO.MID,7,6,1,,,,3
Do_You_Know_What_It_Means.MID,7,6,1,,,,3
don_grusin_time_love.mid,17,1 5,2 3,,,,4 6 7 8 9 10 11
donald_fagen_walk_between_the_raindrops.mid,14,1,7,,,,2 3 4 5 6
DONT_BLAME_ME.MID,7,6,1,,,,3
Dont_get_around_much_more.MID,7,6,1,,,,3
DONT_MEAN_A_THING_IT.MID,7,6,1,,,,3
DOUJIE.MID,7,6,1,,,,3
doxy.mid,9,1 2 4 6,8,,,,3 5
DREAM.MID,17,6 8 9 10 11 12 13,1,,,,3 16 17
Driftin.MID,7,6,1,,,,3
DstMeT.mid,8,4 7,2,,,,1 3 6 8
E.S.P..MID,7,6,1,,,,3
East_of_the_Sun.MID,7,6,1,,,,3
EASY_LIVING.MID,7,6,1,,,,3 4 5
Easy_to_Love.MID,7,6,1,,,,3 4
EDELWEISS.MID,7,6,1,,,,3 4 5
EIGHTY_ONE.MID,7,6,1,,,,3 4
EL_GAUCHO.MID,7,6,1,,,,3 4 5
ellen.MID,7,6,1,,,,3 4 5
Elsa.MID,7,6,1,,,,3 4 5
EMBRACEABLE_YOU.MID,7,6,1,,,,3 4
EQUINOX.MID,7,6,1,,,,3
ERONEL.MID,7,6,1,,,,3
escucha.mid,10,4 5 7,3,,,,2 6
evans_waltz_for_debby_2.mid,5,4,3,,,,2
Evergreen.MID,7,6,1,,,,3 4
EVERYTHING_I_HAVE_IS_YOURS.MID,7,6,1,,,,3
EVERYTHING_IS_BEAUTIFUL.MID,7,6,1,,,,3 4 5
EVIDENCE.MID,7,6,1,,,,3
EXACTLY_LIKE_YOU.MID,7,6,1,,,,3 4
EXCERCISE_#3_MISSOURI_UNC.MID,7,6,1,,,,3
Fables_of_Faubus.MID,7,6,1,,,,3 4
FALL.MID,7,6,1,,,,3
FALLING_GRACE.MID,7,6,1,,,,3
Falling_in_Love_w_Love_Joe.MID,7,6,1,,,,3
FEE_FI_FO_FUM.MID,7,6,1,,,,3
Feest.MID,7,6,1,,,,3 4 5
fever2.mid,31,17,2,,,,3 4 5 6 7 8 9 10 11 12 13 14 15 16
Fia_Pash.MID,7,6,1,,,,3 4 5
FIFTY_SECOND_STREET_THEME.MID,7,6,1,,,,3
FIVE_0_TWO_BLUES.MID,7,6,1,,,,3 4
FIVE_HUNDRED_MILES_HIGH.MID,7,6,1,,,,3 4 5
Flamingo.MID,9,6,1,,,,3 9
FLINTSTONES_THEME.MID,7,6,1,,,,3
FLY_AWAY.MID,7,6,1,,,,3 4 5
flyaway.mid,7,5,6,,,,1 2 3 4
flybynight.mid,27,6,1,,,,2 3 4 5 7 8
FOGGY_DAY.MID,7,6,1,,,,3
FOOLS_RUSH_IN.MID,7,6,1,,,,3
Footprints_R.mid,6,3,1,,,,4 6
FRENESI.MID,7,6,1,,,,3 4
Friday_night_at_the_Cadilla.MID,7,6,1,,,,3 4
From_This_Moment_On.MID,7,6,1,,,,3
funk_dumplin_see_memo.MID,7,6 7,1,,,,3 4 5
fusion.mid,16,4 13,2 15,,,,1 3 5 14 16
gaynor_bob_phunk_xg.mid,13,10 11,4,,,,1 2 5 6 7 8 9 12 13
gaynor_bob_sir_joe_xg.mid,16,6 7 8 11,1 10,,,,2 3 4 9 12 13 15
GEORGIA.MID,7,6,1,,,,3 4 5
gershwin_embraceable_you.mid,15,7 8 9 10 11,5,,,,6
gershwin_i_got_rhythm.mid,12,7 8 9 10 11,5,,,,6
gershwin_summertime.mid,7,1 2,4,,,,3
GET_ME_TO_THE_CHURCH.MID,7,6,1,,,,3
Gettin_it_right.MID,7,6,1,,,,3 4
GHOST_OF_A_CHANCE.MID,7,6,1,,,,3
Giant_Steps.MID,7,6,1,,,,3
Giant_steps_J.Coltrane.MID,7,6,1,,,,3
gin_tonic.mid,4,3,2,,,,1
Girl_from_Ipanema.MID,7,6,1,,,,3 4 5 7
GIRL_TALK.MID,7,6,1,,,,3
Glorias_step_Scott_LaFaro.MID,7,6,1,,,,3
Glow_Worm.MID,7,6,1,,,,3
God_Bless_The_Child.MID,7,6,1,,,,3 4 5
GOOD_BAIT_TODD_DAMERON.MID,7,6,1,,,,3
goodbait.mid,29,4,1,,,,3
groovin.mid,6,1,4,,,,2 3
HACKENSACK.MID,7,6,1,,,,3
HAD_TO_BE_YOU_IT.MID,7,6,1,,,,3
HALF_NELSON.MID,7,6,1,,,,3
halfzware_shag.mid,10,2 3 10,6,,,,4 5 7
hancock_chameleon_2.mid,6,2 5,3,,,,1 4
hancock_little_sunflower.mid,7,6,2,,,,1 3 4 5
Hand_in_hand.MID,7,6,1,,,,3 4 5
Harlem_Nocturne.MID,7,6,1,,,,3
HAVE_ANOTHER.MID,7,6,1,,,,3 4 5
Have_You_Met_Miss_Jones.MID,7,6,1,,,,3
Havona.MID,7,6,1,,,,3 4
HAWAIIAN_WEDDING_SONG.MID,7,6,1,,,,3 4 5
HE_AINT_HEAVY..HES_MY_BRO.MID,7,6,1,,,,3 4
Heal_My_Heart_Continentals.MID,13,7 9 10 11 12 13,1,,,,3 6
Heat.mid,8,1,2,,,,3 4 5 6 7
Heigh_ho_Morey_Churchill.MID,7,6,1,,,,3 4 5
Hello_Dolly.MID,7,6,1,,,,3
henderson_joe_black_narcissius.mid,7,1 2,4,,,,3
henken_sascha_beyond_the_skies_xg.mid,9,,,,,9,9
Here.mid,11,5,6,,,,1 3 4
HERE_COMES_THE_SUN.MID,7,6,1,,,,3 4
HERES_THAT_RAINY_DAY.MID,7,6,1,,,,3
HERES_TO_YOU.MID,7,6,1,,,,3 4 5
HEY_JUDE.MID,7,6,1,,,,3 4
HEY_MISTER.MID,7,6,1,,,,3 4
Hommage_a_Enelram_Astening.MID,7,6,1,,,,3 4 5
honey.MID,6,,3,,,,2
HONEYSUCKLE_ROSE.MID,7,6,1,,,,3 4 5
Hou_vol.MID,7,6,1,,,,3 4 5 7
HOUSE_OF_JADE.MID,7,6,1,,,,3
HOW_ABOUT_YOU.MID,7,6,1,,,,3
HOW_ABOUT_YOUJimmy_van_H.MID,7,6,1,,,,3 4 5
How_deep_is_the_ocean.MID,7,6,1,,,,3 4 5
HOW_DEEP_IS_YOUR_LOVE.MID,7,6,1,,,,3 4 5
HOW_HIGH_THE_MOON.MID,7,6,1,,,,3 4 5
HOW_INSENSITIVE.MID,7,6,1,,,,3 4 5
HOW_LONG_HAS_THIS_BEEN_GOIN.MID,7,6,1,,,,3
HOW_SWEET_IT_IS_TO_BE_LOVED.MID,7,6,1,,,,3 4 5
HowIns.mid,17,2 3 10,4,,,,5 6 7 8 9
I_cant_believe_that_youre.MID,7,6,1,,,,3 4 5
I_Cant_Get_Started.MID,7,6,1,,,,3
I_CANT_HELP_FALLING_IN_LOV.MID,7,6,1,,,,3 4 5
I_COULD_HAVE_DANCED_ALL_NIG.MID,7,6,1,,,,3 4
I_Could_Write_a_Book.MID,7,6,1,,,,3 4
I_CRIED_FOR_YOU.MID,7,6,1,,,,3 4 5
I_DONT_KNOW_WHY.MID,7,6,1,,,,3
I_DONT_WANT_TO_SAY_GOOD_BY.MID,7,6,1,,,,3 4 5
I_FALL_TO_PIECES.MID,7,6,1,,,,3 4 5
I_Got_It_Bad.MID,7,6,1,,,,3 4 5
I_GOT_RHYTHM.MID,7,6,1,,,,3
I_HEAR_A_RHAPSODY.MID,7,6,1,,,,3
I_JUST_CALLED_TO_SAY_I_LOVE.MID,7,6,1,,,,3 4 5
I_Left_My_Heart_In_San_Fr.MID,7,6,1,,,,3 4
I_LEFT_MY_HEART_IN_SAN_FRAN.MID,7,6,1,,,,3
I_LET_A_SONG_GO_OUT_OF_MY.MID,7,6,1,,,,3
I_love_you_just_the_way_you.MID,7,6,1,,,,3
I_Need_A_Saviour_Kenny_Mar.MID,7,6,1,,,,3
I_REMEMBER_CLIFFORD.MID,7,6,1,,,,3
I_SHALL_PASS_THIS_WAY_BUT_O.MID,7,6,1,,,,3 4 5
I_SURRENDER_DEAR.MID,7,6,1,,,,3
I_THOUGHT_ABOUT_YOU.MID,7,6,1,,,,3
I_THOUGHT_ABOUT_YOU_JvH.MID,7,6,1,,,,3 4 5
I_Want_a_Little_Girl.MID,7,6,1,,,,3
I_WANT_TO_HOLD_YOUR_HAND.MID,7,6,1,,,,3 4
I_WILL_WAIT_FOR_YOU.MID,7,6,1,,,,3 4 5
I_WISH_YOU_LOVE.MID,7,6,1,,,,3 4 5
I_WONT_DANCE.MID,7,6,1,,,,3
I_WRITE_THE_SONGS.MID,7,6,1,,,,3 4 5
IALikeBeingInLove.mid,3,,2,,,,1
ICARUS.MID,7,6,1,,,,3 4 5
ICWABook.mid,4,3,2,,,,1
Idkwhtime.mid,3,3,1,,,,
IF_lyrics_expanded.MID,7,6,1,,,,3 4 5
IF_YOU_COULD_SEE_ME_NOW.MID,7,6,1,,,,3
IF_YOU_NEVER_COME_TO_ME.MID,7,6,1,,,,3 4 5
Ik_zoek_je.MID,7,6,1,,,,3 4 5
ILL_BE_SEEING_YOU.MID,7,6,1,,,,3 4 5
ILL_GET_BY.MID,7,6,1,,,,3
Ill_Get_By_As_Long_As_I.MID,7,6,1,,,,3 4 5
Ill_Never_Smile_Again.MID,7,6,1,,,,3 4 5
IM_A_FOOL_TO_WANT_YOU.MID,7,6,1,,,,3
IM_ALL_SMILES.MID,7,6,1,,,,3 4
IM_BEGINNING_TO_SEE_THE_LI.MID,7,6,1,,,,3 4 5
Im_Confessin_That_I_Lov.MID,7,6,1,,,,3 4 5
IM_IN_THE_MOOD_FOR_LOVE.MID,7,6,1,,,,3
IM_STUCK_WITH_YOU.MID,7,6,1,,,,3 4
IM_WALKIN.MID,7,6,1,,,,3 4
IMAGINATION.MID,7,6,1,,,,3
IMAGINATION_J.van_Heusen.MID,7,6,1,,,,3
IMPRESSIONS.MID,7,6,1,,,,3
IN_A_MELLOWTONE.MID,7,6,1,,,,3
in_love_with_night.mid,8,2 6 8,3,,,,5
IN_THE_STILL_OF_THE_NIGHT.MID,7,6,1,,,,3 4 5
IN_WALKED_BUD.MID,7,6,1,,,,3
In_Your_Own_Sweet_Way.MID,7,6,1,,,,3
IN_YOUR_OWN_SWEET_WAY_w_8.MID,7,6,1,,,,3
incognito_after_the_fall.mid,7,1 2,3,,,,4 5 6
incognito_deep_waters.mid,14,2 3 7 9,11,,,,4 5 6 8 10
incognito_dont_you_worry_about_a_thing.mid,12,4,2,,,,1 3 5 6 7 8 10 11 12
incognito_still_a_friend_of_mine.mid,11,,3,,,,2 4 5 6 7 8 9
ineverknew.mid,3,,2,,,,1
INVITATION.MID,7,6,1,,,,3
ISNT_IT_ROMANTIC.MID,7,6,1,,,,3
ISNT_SHE_LOVELY.MID,7,6,1,,,,3 4 5
ISOTOPE.MID,7,6,1,,,,3
ISRAEL.MID,7,6,1,,,,3
IT_COULD_HAPPEN_TO_YOU.MID,7,6,1,,,,3
It_had_to_be_you.MID,7,6,1,,,,3 4 5
It_hurts_me_to.MID,7,6,1,,,,3
It_Only_Hurts_For_A_Little.MID,7,6,1,,,,3 4
ITS_IMPOSSIBLE.MID,7,6,1,,,,3 4 5
ITS_MY_BIRTHDAY.MID,7,6,1,,,,3 4 5
Its_Not_For_Me_To_Say.MID,7,6,1,,,,3 4 5
ITS_NOW_OR_NEVER.MID,7,6,1,,,,3 4 5
Its_Only_a_Paper_Moon.MID,7,6,1,,,,3
ITS_YOU_OR_NO_ONE.MID,7,6,1,,,,3
itsallright.mid,5,5,1,,,,4
JAMAICA_FAREWELL.MID,7,6,1,,,,3 4 5
jamiroquai_canned_heat.mid,8,1,7,,,,2 3 4 5
JEAN.MID,7,6,1,,,,3 4 5
jenkins_gordon_goodbye.mid,9,4 5 7,2,,,,3 6 9
jim_croce_bad_bad_leroy.mid,10,7,2 6,,,,1 3 4 5
jobim_amor_em_paz.MID,7,4,2,,,,1 3 5 6
jobim_corcovado.mid,16,5 6 7 8,2,,,,1 3 4 9 11 12 13 14 15 16
jobim_desafinado2.mid,6,4 5,1,,,,3
jobim_desafinado_2.mid,12,5,2,,,,1 3 4
jobim_desafinado_4.mid,10,4 5 8 9,1,,,,2 3 6
jobim_girl_from_ipanema_1.mid,7,1,2,,,,3 4
JOHNNY_B._GOODE.MID,7,6,1,,,,3 4 5
Johnny_One_Note.MID,7,6,1,,,,3 4 5
johnston_arthur_pennies_from_heaven.mid,15,1 4,2,,,,3 5 6 10 11
jones_thad_big_dipper.mid,31,19 20 21 24,17,,,,18 22 23 25 26 27 28 29 30 31
JORDU.MID,7,6,1,,,,3
JOSIE.MID,7,6,1,,,,3 4 5
JOY_SPRING.MID,7,6,1,,,,3
joyed.mid,14,3 6 7,1 14,,,,2 4 5 8 10 11 12 13
JU_JU.MID,7,6,1,,,,3 4
Jump_Monk.MID,7,6,1,,,,3
Just_In_Time.MID,7,6,1,,,,3 4 5
JUST_THE_WAY_YOU_ARE.MID,7,6,1,,,,3 4 5
JUST_THE_WAY_YOU_LOOK_TONIG.MID,7,6,1,,,,3
Justfren.mid,15,7 8 9 10 11,5,,,,6
KANSAS_CITY.MID,7,6,1,,,,3 4 5
kaper_invitation.mid,5,4,3,,,,2
KathysWaltz.mid,9,8 9,1,,,,7
kelly_d_chillie.mid,15,1 5,4,,,,2 3 8 9 10 11 12
kenny_g_songbird.mid,14,11 12,3,,,,4 5 6 7 8 9 10
kern_all_the_things_you_are.mid,6,4 5,1,,,,3
kicker2.mid,10,1 10,2 8,,,,7
Killer_Joe.MID,7,6,1,,,,3 4
killerjoe.mid,18,4 5 6 7 8 10,2,,,,3 9
KING_OF_THE_ROAD.MID,7,6,1,,,,3 4 5
Knock_Three_Times_Medley.MID,7,6,1,,,,3 4
kool_the_gang_too_hot.mid,23,3,2,,,,1 4 5 6 7
koz_dave_you_make_me_smile.mid,15,3 8,4,,,,1 2 5 6 7
La_Champagne.MID,7,6,1,,,,3 4 5
LADY_BIRD.MID,7,6,1,,,,3
LADY_IS_A_TRAMP.MID,7,6,1,,,,3
Lament.MID,7,6,1,,,,3 4 5 7
LAURA.MID,7,6,1,,,,3 4 5
LAZYBIRD.MID,7,6,1,,,,3 4
LBirdland.mid,6,3 4 5,2,,,,1
LE_SIROP_DERABLE.MID,7,6,1,,,,3 4 5
Les_Paul.MID,7,6,1,,,,3 4 5
Let_It_Be_The_Beatles.MID,7,6,1,,,,3
LET_THE_FOUR_WINDS_BLOW.MID,7,6,1,,,,3 4
Let_There_Be_Love.MID,7,6,1,,,,3 4 5
Lets_Call_The_Whole_Thing.MID,7,6,1,,,,3 4 5
LETS_COOL_ONE.MID,7,6,1,,,,3
LETS_DO_LUNCH_SOMETIME.MID,7,6,1,,,,3 4 5
LETS_FORM_A_COMMITTE.MID,7,6,1,,,,3 4 5
level_42_children_say.mid,28,7 14,1,,,,2 3 4 5 6 8 9 10 11 12 13
lewis_how_high_the_moon.mid,15,7 8 9 10 11,5,,,,6
LibertyCity.mid,12,2 3 4 5 9,1 12,,,,6 7 8 11
LIGHT_MY_FIRE.MID,7,6,1,,,,3 4 5
Lightly_in_the_Basie_style.MID,7,6,1,,,,3 4 5 7
LIKE_SOMEONE_IN_LOVE_JvH.MID,7,6,1,,,,3 4 5
LilDarlin.MID,12,3 4 11,1,,,,2 5 6 7 9 10 12
LINDA_POLKA.MID,7,6,1,,,,3 4
LITTLE_GIRLS.MID,7,6,1,,,,3 4 5
Little_Waltz.MID,7,6,1,,,,3 4 5
LittlePixieG.MID,29,4 5 9 10 11 12,2,,,,3 6 7 8 13 14 15 16
loesser_luck_be_a_lady.mid,15,4,2,,,,1 3 5 6 7 8 9 11 12 13 14 15
LONG_AGO_AND_FAR_AWAY.MID,7,6,1,,,,3
Look_for_the_silver_lining.MID,7,6,1,,,,3 4 5
LOOK_TO_THE_SKY.MID,7,6,1,,,,3 4 5
lorber_jeff_black_ice.mid,16,3 4,1,,,,2 5
lorber_jeff_grasshopper.mid,10,4,2 3 8,,,,1 5 6 7 9
lorber_jeff_night_love.mid,8,4,2,,,,1 3 5 6 7
LOST_ONE.MID,7,6,1,,,,3 4 5
