Nombre_fichero,N_Pistas,melody,bass,piano_rh,piano_lh,mixdown
Menuetto_in_F_Watermusic.mid,5,5,1,,,
Menuetto_Symphony_#1_3rd_m.mid,5,5,1,,,
Merry_Widow_Waltz_F._Leha.mid,5,5,1,,,
Minuet_Eine_Kleine_Nachtmu.mid,5,5,1,,,
Minuetto_in_Eb_Beethoven.mid,2,2,,2,1,
Nabucco_Va_Pensiero.mid,5,3,,,,
Nocturne_in_B_Chopin_Op32_n.mid,2,2,,2,1,
Nocturne_in_Eb_Major_Chop.mid,2,2,,2,1,
Nocturne_in_F#_Chopin_Op15.mid,2,2,,2,1,
Nocturne_in_Fm_Chopin_Op55.mid,2,2,,2,1,
Nocturne_in_Gm_Chopin_Op.mid,2,2,,2,1,
Nocturne_Chopin_op.27_no2.mid,2,2,,2,1,
Nocturne_Chopin_Op37_No1.mid,2,2,,2,1,
Overture_Fireworks_Music.mid,5,5,1,,,
Overture_in_F_Watermusic.mid,4,4,,,,
Polonaise_in_A_Chopin_Op40.mid,2,2,,2,1,
Polonaise_In_Ab_Op53_Chopi.mid,2,2,,2,1,
Polonaise_Chopin_Op26_no1.mid,2,2,,,1,
Praeludium#1_in_C_BWV846_.mid,5,5,1,,,
Praeludium#17_in_Ab_BWV_86.mid,2,2,,2,1,
PragueSymphony#38_K504_.mid,5,5,1,,,
Prelude_in_A_Chopin_Op28_n.mid,2,2,,2,1,
Prelude_in_Bm_Chopin_Op28_.mid,2,2,,2,1,
Prelude_in_Cm_Chopin_Op28_n.mid,2,2,,2,1,
Prelude_in_Db_Chopin_Op28_n.mid,2,2,,2,1,
Prelude_in_Em_Chopin_Op28.mid,2,2,,2,1,
Prelude_in_Gm_Chopin_Op28_n.mid,2,2,,2,1,
prelude_in_C_min.mid,6,2,4,,,
Presto_in_G_Mozart_sona.mid,2,2,,2,1,
Rag_Time_Dance_Scott_Jopli.mid,2,2,,2,1,
Romanze_Eine_Kleine_Nach.mid,5,5,1,,,
Rondo_in_C_Mozart_pno._so.mid,2,2,1,2,1,
Rondo_in_D_Op.6_3rd_mvt.mid,5,5,1,,,
Rondo_in_F_Mozart_pno._son.mid,2,2,,2,1,
Rondo_in_G_Beethoven.mid,2,2,,2,1,
Scene_By_The_Brook_Sympho.mid,5,5,1,,,
Slavonic_Dance_#1_in_C_Dv.mid,5,5,1,,,
Slavonic_Dance_#2_in_A_D.mid,4,4,,,,
Slavonic_Dance_#2_in_Em_D.mid,4,4,,,,
Slavonic_Dance_#3_in_Ab_D.mid,4,4,1,,,
Slavonic_Dance_#4_in_F_Dv.mid,5,5,1,,,
Slavonic_Dance_#6_in_D_Dv.mid,5,5,1,,,
Sonata_Op31_No3_Beethov.mid,2,2,,2,1,
Sonata_1_Mozart_K300_1st_m.mid,2,2,,2,1,
Sonata_2_1st_movement_Moz.mid,2,2,,2,1,
Sonata_3_Mozart_K545.mid,2,2,,2,1,
Sonata_4_Mozart_K533_pno.mid,2,2,,2,1,
Sonata_5_Mozart_K589h_1.mid,2,2,,2,1,
Sonata_in_G_Beethoven_Op4.mid,2,2,,2,1,
Sonata_in_Gm_Beethoven_Op4.mid,2,2,,2,1,
Song_Without_Words_Tarante.mid,2,2,,3,1,
Spring_Song_Op.62_#6_M.mid,2,2,,,,
SunFlower_Slow_Drag_Scott.mid,2,2,,2,1,
Swipesy_Scott_Joplin.mid,2,2,,2,1,
Sym#1_in_Cm_Op.11_3rd_mvt.mid,5,5,1,,,
Symphony_#1_in_C_1st_mvt_A.mid,5,5,1,,,
Symphony_#1_in_Cm_Op.11_2n.mid,5,5,1,,,
Symphony_#2_in_D_Op.36_1s.mid,5,5,1,,,
Symphony_#3_Eroica_Marcia.mid,5,5,1,,,
Symphony_#5_Op67_1st_mvt_.mid,5,5,1,,,
Symphony_#9_Op125_3rd_mvt.mid,5,5,1,,,
Symphony_in_D_Beethoven_Op3.mid,2,2,,,1,
Symphony_no_7_in_A_Beethove.mid,3,3,1,,,
Symphony#1_2nd_mvt_in_F_Be.mid,5,5,1,,,
Symphony#1_in_Cm_Op.11_1st.mid,4,4,,,,
Symphony#1_in_Cm_Op.68_1st.mid,5,5,1,,,
Symphony#1_Op.68_2nd_mvt.mid,5,5,1,,,
Symphony#1_Op.68_3rd_mvt_A.mid,5,5,1,,,
Symphony#1_Op.68_4th_mvt_.mid,5,5,1,,,
Symphony#2_in_D_Op.73_1st.mid,5,5,1,,,
Symphony#2_Op.73_2nd_mvt..mid,5,5,1,,,
Symphony#2_Op.73_3rd_mvt..mid,5,5,1,,,
Symphony#3_Op.90_2nd_mvt.mid,5,5,1,,,
Symphony#3_in_D_D200_2nd.mid,5,5,1,,,
Symphony#3_in_D_3rd_mvt.mid,5,5,1,,,
Symphony#3_in_Eb_Eroica_O.mid,5,5,1,,,
Symphony#3_in_F_Op.90_1st.mid,5,5,1,,,
Symphony#3_Op.90_3rd_mvt.mid,5,5,1,,,
Symphony#38_K504_Prague.mid,5,5,1,,,
Symphony#4_Op.60_4th_mvt.mid,5,5,1,,,
Symphony#4_in_Bb_Op6_1st.mid,5,5,1,,,
Symphony#4_Tragic_in_Cm_.mid,5,5,1,,,
Symphony#5_in_Bb_D485_1st.mid,4,4,,,,
Symphony#6_in_C_D589_2nd.mid,5,5,1,,,
Symphony#6_in_C_D589_3rd.mid,5,5,1,,,
Symphony#6_in_C_D589_4th.mid,5,5,1,,,
Symphony#6_in_F_Op.68_1st.mid,5,5,1,,,
Symphony#8_Op93_1st_mvt_.mid,5,5,1,,,
Tannhauser_March_Wag.mid,2,2,,2,1,
The_Blue_Danube_Strauss.mid,6,6,1,,,
The_Cascades_Scott_Joplin.mid,2,2,,2,1,
The_Chrysanthemum_Scott_J.mid,2,2,,2,1,
The_Easy_Winners_Scott_Jo.mid,2,2,,2,1,
The_Entertainer_Scott_Jo.mid,2,2,,2,1,
The_Four_Seasons_Autumn_1.mid,4,4,1,,,
The_Four_Seasons_Autumn_2.mid,5,5,1,,,
The_Four_Seasons_Summer_2.mid,4,4,1,,,
The_Four_Seasons_Autumn.mid,5,5,1,,,
The_Four_Seasons_Spring.mid,4,4,1,,,
The_Four_Seasons_Spring_b.mid,4,4,1,,,
The_Four_Seasons_Summer.mid,5,5,1,,,
The_Four_Seasons_Winter.mid,5,5,1,,,
The_Four_Seasons_Summer_1.mid,5,5,1,,,
The_Strenuous_Life_Scott.mid,2,2,,2,1,
Traumerei_Op.15_no.7_Sc.mid,5,5,1,,,
Turkish_March_Beethoven.mid,2,2,,2,1,
Two_Part_Invention_#1_Alle.mid,2,2,,2,1,
Two_Part_Invention_#2_in_Cm.mid,2,2,,2,1,
Two_Part_Invention_#3_in_D.mid,2,2,,2,1,
Two_Part_Invention_#4_in_Dm.mid,2,2,,2,1,
Two_Part_Invention_#5_in_Eb.mid,2,2,,2,1,
Two_Part_Invention_#8_in_F.mid,2,2,,2,1,
Valse_Brilliante_Chopin_Op3.mid,2,2,,2,1,
Valse_in_Ab_Chopin_Op42.mid,3,3,1,,,
Valse_in_C#m_Chopin_OP.64_.mid,2,2,,2,1,
Valse_Posthumous_Chopin.mid,3,3,1,,,
Valse_Sentimentale#1_in_D_.mid,2,2,,2,1,
Valse_Sentimentale#2_in_A_.mid,2,2,,2,1,
Venetian_Boat_Song#1_Op.19.mid,5,5,1,,,
Viennese_Blood_Waltz_St.mid,5,5,1,,,
Voices_of_Spring_Waltz.mid,5,5,1,,,
Waltz_in_Ab_Chopin_Op69_no1.mid,2,2,,2,1,
Waltz_in_Am_Chopin_Op34_no.mid,2,2,,2,1,
Waltz_in_Bb_Chopin_Op39_no8.mid,2,2,,2,1,
Waltz_in_Bm_Chopin_Op69_no2.mid,3,3,1,,,
Waltz#1_in_B_Op.39_Brahm.mid,2,2,,2,1,
Waltz#2_in_E_Op.39_Brahm.mid,2,2,,2,1,
Waltz#3_in_G#m_Op.39_Br.mid,2,2,,2,1,
Waltz#4_in_Em_Op.39_Brah.mid,2,2,,2,1,
Waltz#6_in_C#_Op.36_Brah.mid,2,2,,2,1,
You_And_You_Waltz_Straus.mid,5,5,1,,,

