Nombre_fichero,N_Pistas,melody,bass,piano_rh,piano_lh,mixdown
"INDIANA_BACK_HOME_AGAIN_IN.MID",7,6,1,,,
"INNER_URGE.MID",7,6,1,,,
"INVITATION.MID",7,6,1,,,
"IN_A_MELLOWTONE.MID",7,6,1,,,
"IN_THE_STILL_OF_THE_NIGHT.MID",7,6,1,,,
"IN_WALKED_BUD.MID",7,6,1,,,
"IN_YOUR_OWN_SWEET_WAY_w_8.MID",7,6,1,,,
"IPANEMA_THE_GIRL_FROM.MID",7,6,1,,,
"ISNT_IT_ROMANTIC.MID",7,6,1,,,
"ISNT_SHE_LOVELY.MID",7,6,1,,,
"ISOTOPE.MID",7,6,1,,,
"ISRAEL.MID",7,6,1,,,
"ISaidItbefore.mid",11,,1,,,
"ITS_IMPOSSIBLE.MID",7,6,1,,,
"ITS_MY_BIRTHDAY.MID",7,6,1,,,
"ITS_NOW_OR_NEVER.MID",7,6,1,,,
"ITS_YOU_OR_NO_ONE.MID",7,6,1,,,
"IT_COULD_HAPPEN_TO_YOU.MID",7,6,1,,,
"I_CANT_GIVE_YOU_ANYTHING_B.MID",7,6,1,,,
"I_CANT_HELP_FALLING_IN_LOV.MID",7,6,1,,,
"I_COULD_HAVE_DANCED_ALL_NIG.MID",7,6,1,,,
"I_COVER_THE_WATERFRONT.MID",7,6,1,,,
"I_CRIED_FOR_YOU.MID",7,6,1,,,
"I_Cant_Get_Started.MID",7,6,1,,,
"I_Could_Write_a_Book.MID",7,6,1,,,
"I_DONT_KNOW_WHY.MID",7,6,1,,,
"I_DONT_WANT_TO_SAY_GOOD_BY.MID",7,6,1,,,
"I_FALL_TO_PIECES.MID",7,6,1,,,
"I_GOT_RHYTHM.MID",7,6,1,,,
"I_Got_It_Bad.MID",7,6,1,,,
"I_HEAR_A_RHAPSODY.MID",7,6,1,,,
"I_JUST_CALLED_TO_SAY_I_LOVE.MID",7,6,1,,,
"I_LEFT_MY_HEART_IN_SAN_FRAN.MID",7,6,1,,,
"I_LET_A_SONG_GO_OUT_OF_MY.MID",7,6,1,,,
"I_Left_My_Heart_In_San_Fr.MID",7,6,1,,,
"I_Love_You.MID",7,6,1,,,
"I_Need_A_Saviour_Kenny_Mar.MID",7,6,1,,,
"I_REMEMBER_CLIFFORD.MID",7,6,1,,,
"I_REMEMBER_YOU.MID",7,6,1,,,
"I_SAW_HER_STANDING_THERE.MID",7,6,1,,,
"I_SHALL_PASS_THIS_WAY_BUT_O.MID",7,6,1,,,
"I_SHOULD_CARE.MID",7,6,1,,,
"I_SURRENDER_DEAR.MID",7,6,1,,,
"I_THOUGHT_ABOUT_YOU.MID",7,6,1,,,
"I_THOUGHT_ABOUT_YOU_JvH.MID",7,6,1,,,
"I_WANT_TO_HOLD_YOUR_HAND.MID",7,6,1,,,
"I_WILL_WAIT_FOR_YOU.MID",7,6,1,,,
"I_WISH_YOU_LOVE.MID",7,6,1,,,
"I_WONT_DANCE.MID",7,6,1,,,
"I_WRITE_THE_SONGS.MID",7,6,1,,,
"I_Want_a_Little_Girl.MID",7,6,1,,,
"I_cant_believe_that_youre.MID",7,6,1,,,
"I_love_you_just_the_way_you.MID",7,6,1,,,
"Ice_Cream_King_Mole_Johnso.MID",7,6,1,,,
"Idkwhtime.mid",3,3,1,,,
"If_I_had_you.MID",7,6,1,,,
"Ik_zoek_je.MID",7,6,1,,,
"Ill_Get_By_As_Long_As_I.MID",7,6,1,,,
"Ill_Never_Smile_Again.MID",7,6,1,,,
"Im_Confessin_That_I_Lov.MID",7,6,1,,,
"Im_Glad_There_Is_You.MID",7,6,1,,,
"Im_in_the_mood_for_swing.MID",7,6,1,,,
"Impressions2.mid",4,4,1,,,
"In_A_Mellow_Tone.MID",7,6,1,,,
"In_Your_Own_Sweet_Way.MID",7,6,1,,,
"In_the_Kingdom_Whitecross.MID",7,6,1,,,
"Interplay.MID",7,6,1,,,
"It_Might_As_Will_Be_Sprin.MID",7,6,1,,,
"It_Only_Hurts_For_A_Little.MID",7,6,1,,,
"It_had_to_be_you.MID",7,6,1,,,
"It_hurts_me_to.MID",7,6,1,,,
"Its_Not_For_Me_To_Say.MID",7,6,1,,,
"Its_Only_a_Paper_Moon.MID",7,6,1,,,
"Ive_Heard_That_Song_Befo.MID",7,6,1,,,
"JACKIE_ING.MID",7,6,1,,,
"JAMAICA_FAREWELL.MID",7,6,1,,,
"JEAN.MID",7,6,1,,,
"JE_VOUS_AIME_BEACOUP_DARLI.MID",7,6,1,,,
"JINRIKSHA.MID",7,6,1,,,
"JOHNNY_B._GOODE.MID",7,6,1,,,
"JORDU.MID",7,6,1,,,
"JOSIE.MID",7,6,1,,,
"JOY_SPRING.MID",7,6,1,,,
"JOY_TO_THE_WORLD.MID",7,6,1,,,
"JUMPIN_JACK_FLASH.MID",7,6,1,,,
"JUST_FRIENDS.MID",7,6,1,,,
"JUST_THE_WAY_YOU_ARE.MID",7,6,1,,,
"JUST_THE_WAY_YOU_LOOK_TONIG.MID",7,6,1,,,
"JU_JU.MID",7,6,1,,,
"Johnny_One_Note.MID",7,6,1,,,
"JoySpring.mid",3,,2,,,
"Jump_Monk.MID",7,6,1,,,
"JustOneG.MID",30,4 6 9 10,2,,,
"Just_A_Few_by_Shorty_Rogers.MID",7,6,1,,,
"Just_In_Time.MID",7,6,1,,,
"Justfren.mid",15,7 8 9 10 11,5,,,
"Justjazz.mid",16,2 3 4 5,2,,,
"KANSAS_CITY.MID",7,6,1,,,
"KEEP_A_KNOCKIN.MID",7,6,1,,,
"KILLING_ME_SOFTLY.MID",7,6,1,,,
"KING_OF_THE_ROAD.MID",7,6,1,,,
"KathysWaltz.mid",9,8 9,1,,,
"Killer_Joe.MID",7,6,1,,,
"Killer_Queen.MID",7,6,1,,,
"Knock_Three_Times_Medley.MID",7,6,1,,,
"LADY_BE_GOOD.MID",7,6,1,,,
"LADY_BIRD.MID",7,6,1,,,
"LADY_IS_A_TRAMP.MID",7,6,1,,,
"LAND_OF_DREAMS.MID",7,6,1,,,
"LAURA.MID",7,6,1,,,
"LAZYBIRD.MID",7,6,1,,,
"LBirdland.mid",6,3 4 5,2,,,
"LETS_COOL_ONE.MID",7,6,1,,,
"LETS_DO_LUNCH_SOMETIME.MID",7,6,1,,,
"LETS_FORM_A_COMMITTE.MID",7,6,1,,,
"LET_THE_FOUR_WINDS_BLOW.MID",7,6,1,,,
"LE_SIROP_DERABLE.MID",7,6,1,,,
"LIGHT_MY_FIRE.MID",7,6,1,,,
"LIKE_A_LOVER.MID",7,6,1,,,
"LIKE_SOMEONE_IN_LOVE.MID",7,6,1,,,
"LIKE_SOMEONE_IN_LOVE_JvH.MID",7,6,1,,,
"LIMEHOUSE_BLUES.MID",7,6,1,,,
"LINDA_POLKA.MID",7,6,1,,,
"LITTLE_GIRLS.MID",7,6,1,,,
"LITTLE_ROTTIE_TOOTIE.MID",7,6,1,,,
"LITTLE_TOWN_NAMED_PARIS.MID",7,6,1,,,
"LJ.MID",7,6,1,,,
"LONG_AGO_AND_FAR_AWAY.MID",7,6,1,,,
"LONG_AND_WINDING_ROAD_THE.MID",7,6,1,,,
"LOOK_TO_THE_SKY.MID",7,6,1,,,
"LOST_ONE.MID",7,6,1,,,
"LOVER_MAN.MID",7,6,1,,,
"LOVE_IN_THE_NICK_OF_TIME.MID",7,6,1,,,
"LOVE_LETTERS_IN_THE_SAND.MID",7,6,1,,,
"LOVE_ME_TENDER.MID",7,6,1,,,
"LOVE_WILL_KEEP_US_TOGETHER.MID",7,6,1,,,
"LUCKY_SOUTHERN.MID",7,6,1,,,
"LULLABY_OF_BIRDLAND.MID",7,6,1,,,
"LULUS_BACK_IN_TOWN.MID",7,6,1,,,
"La_Champagne.MID",7,6,1,,,
"Lament.MID",7,6,1,,,
"LauraG.mid",6,1 2,6,,,
"Les_Paul.MID",7,6,1,,,
"Let_It_Be_The_Beatles.MID",7,6,1,,,
"Let_It_Grow_Eric_Clapton.MID",7,6,1,,,
"Let_There_Be_Love.MID",7,6,1,,,
"Lets_Call_The_Whole_Thing.MID",7,6,1,,,
"Lets_Fall_In_Love.MID",7,6,1,,,
"LibertyCity.mid",12,2 3 4 5 9 ,1 12,,,
"Light_My_Fire_The_Doors.MID",7,6,1,,,
"Lightly_in_the_Basie_style.MID",7,6,1,,,
"LilDarlin.MID",12,3 4 11,1,,,
"LittlePixieG.MID",29,4 5 9 10 11 12,2,,,
"Little_Waltz.MID",7,6,1,,,
"Look_for_the_silver_lining.MID",7,6,1,,,
"LoveMachine.mid",5,4,2,,,
"Love_For_Sale.MID",7,6,1,,,
"Love_is_Blue_A._Popp_P.MID",7,6,1,,,
"Lovehere.mid",17,4 8 11,2,,,
"Lovewalkedin.mid",3,3,1,,,
"Lullaby_of_the_leaves.MID",7,6,1,,,
"Lush_Life.MID",7,6,1,,,
"MAIDEN_VOYAGE.MID",7,6,1,,,
"MAJOONG.MID",7,6,1,,,
"MAME.MID",7,6,1,,,
"MANANA.MID",7,6,1,,,
"MARGIE.MID",7,6,1,,,
"MARYS_BOYCHILD.MID",7,6,1,,,
"MASQUERADE_THIS.MID",7,6,1,,,
"MAXINE_4_bar_intro.MID",7,6,1,,,
"MEAN_TO_ME.MID",7,6,1,,,
"MEDITATION.MID",7,6,1,,,
"MEMORIES_OF_YOU.MID",7,6,1,,,
"MEMPHIS.MID",7,6,1,,,
"MERRILYNNE.MID",7,6,1,,,
"MICHELLE.MID",7,6,1,,,
"MIDNIGHT_BLUE.MID",7,6,1,,,
"MIDNIGHT_SUN.MID",7,6,1,,,
"MILESTONES.MID",7,6,1,,,
