Nombre_fichero,N_Pistas,melody,bass,piano_rh,piano_lh,mixdown
Boston_A_man_Ill_never_be.kar,20,,5,,,
Boston_A_man_Ill_never_be_12.kar,20,,5,,,
Britney_Spears_Baby_one_more_time_1.kar,35,,15 16,,,
Brividi.kar,11,,3,,,
Brooks_And_Dunn_Boot_scootin_boogie.kar,11,,10,,,
Brooks_And_Dunn_Whiskey_under_the_bridge.kar,29,,7 15,,,
Bruce_Springsteen_Human_Touch_4.kar,16,,3,,,
Bruce_Springsteen_Streets_of_Philadelphia_1.kar,9,,5,,,
Bruno_Lomas_La_casa_del_sol_naciente.kar,24,,3,,,
Bryan_Adams_Have_you_ever_really_loved_a_woman_4.kar,14,,4,,,
Bryan_Adams_Heaven_4.kar,17,,9,,,
Byrds_Eight_miles_high.kar,16,,3,,,
Byrds_Turn_turn_turn.kar,17,,3,,,
COCK_ROBIN_The_Promise_You_Made_from_the_album_Cock_Robin_1985.kar,21,,6,,,
C_And_C_Music_Factory_Gonna_Make_You_Sweat.kar,17,,5 17,,,
C_Jerome_Derniers_baisers.kar,10,,4,,,
C_Jerome_Jerome_cest_moi.kar,14,,4,,,
C_Jerome_Kiss_me.kar,13,,6,,,
Calling_Wherever_You_Will_Go.kar,9,,8,,,
Canario.kar,11,,4,,,
Canned_Heat_Going_Up_the_Country.kar,9,,4,,,
Cantores_de_Hfspalis_A_bailar_16.kar,11,,3,,,
Cantores_de_Hispalis_A_Bailar.kar,11,,3,,,
Captain_And_Tenille_Do_That_To_Me_One_More_Time.kar,12,,6,,,
Carlos_Baute_Mi_medicina_4.kar,14,,4,,,
Carlos_Baute_Mueve_mueve_4.kar,15,,4,,,
Carlos_Big_bisou.kar,16,,5,,,
Carlos_Papayou.kar,9,,2,,,
Carlos_Vives_El_Amor_de_mi_Tierra.kar,13,,2,,,
Carly_Simon_All_I_Want_is_You.kar,16,,4,,,
Carly_Simon_Coming_Around_Again.kar,18,,4,,,
Carly_Simon_Give_me_all_Night.kar,15,,4,,,
Carly_Simon_It_Happens_Every_Day.kar,14,,7,,,
Carnavalera_Havana_Delirio.kar.kar,10,,2,,,
Carol_Ann_King_Cowgirl_de_ville.kar,18,,11 12,,,
Carpenters_Top_of_the_World2.kar,11,,4,,,
Carre_Blanc_Nous_cest_nous.kar,12,,2,,,
Cars_Drive.kar,4,,,,,4
Cars_Just_What_I_Needed.kar,11,,8 9,,,
Cars_Lets_Go.kar,13,,10,,,
Cat_Stevens_The_first_cut_is_the_deepest.kar,12,,4,,,
Ce_soir_on_danse_Cocktail_Night_Life.kar,23,,16,,,
Ce_soir_on_danse_Cocktail_Surprise.kar,29,,5,,,
Celine_Dion_Je_danse_dans_ma_tete.kar,12,,4,,,
Celine_Dion_Les_derniers_seront_les_premiers.kar,15,,4,,,
Celine_Dion_Pour_que_tu_maimes_encore.kar,16,,4,,,
Celine_Dion_When_I_need_you.kar,17,,3,,,
Celtas_Cortos_Veinte_de_abril_16.kar,16,,4,,,
Celtas_Cortos_por_Stapelton_VEINTE_DE_ABRIL.kar,16,,4,,,
Cenizas_6.Wello_Rivas.kar,12,,4,,,
Cesar_et_Les_Romains_Delilah.kar,17,,4,,,
Chaitu_Shaipaki_Lion_Sleeps_Tonight.kar,8,,5,,,
Champs.kar,11,,4,,,
Charlelie_Couture_Comme_un_avion_sans_ailes.kar,11,,4,,,
Charles_Aznavour_Camarade.kar,11,,10,,,
Charles_Aznavour_Comme_ils_disent.kar,9,,4,,,
Charles_Aznavour_Dans_tes_bras.kar,4,,3,,,
Charles_Aznavour_Emmenez_moi.kar,15,,5,,,
Charles_Aznavour_Esperanza.kar,18,,7,,,
Charles_Aznavour_Je_mvoyais_deja.kar,17,,5,,,
Charles_Aznavour_La_boheme.kar,17,,5,,,
Charles_Aznavour_Lamour_cest_comme_un_jour.kar,13,,3,,,
Charles_Aznavour_Nous_irons_a_Verone.kar,9,,4,,,
Charles_Aznavour_Parlez_moi_damour.kar,9,,,,,
Charles_Aznavour_Plus_bleu_que_le_bleu_de_tes_yeux.kar,13,,4,,,
Charles_Aznavour_Reste.kar,10,,4,,,
Charles_Aznavour_Tu_te_laisses_aller.kar,17,,4,,,
Charles_Trenet_Je_chante.kar,16,,4,,,
Charles_Trenet_La_mer.kar,17,,5,,,
Charles_Trenet_La_romance_de_Paris.kar,11,,3,,,
Charles_Trenet_Le_jardin_extraordinaire.kar,24,,21,,,
Charles_Trenet_Moi_jaime_le_Music_Hall.kar,13,,5,,,
Charles_Trenet_Route_nationale_7.kar,13,,4,,,
Che_sara_Jimmi_Fontana.kar,18,,4,,,
Cher_Sonny_The_beat_goes_on.kar,11,,4,,,
Chic_Le_Freak.kar,13,,7,,,
Chicago_After_The_Love_Has_Gone.kar,16,,6,,,
Chicago_If_You_Leave_Me_Now.kar,11,,5,,,
Chicago_If_you_leave_me_now_1.kar,11,,5,,,
Chicago_Only_The_Beginning.kar,26,,3,,,
Chip_Taylor_Wild_Thing.kar,8,,5,,,
Chris_Deburg_Lady_in_Red.kar,13,,4,,,
Chris_Deburg_Lady_in_Red_1.kar,10,,4,,,
Christina_Aguilera_Genio_atrapado_4.kar,12,,4,,,
Christophe_Main_dans_la_main.kar,9,,2,,,
Chuck_Berry_Johnny_be_good_4.kar,9,,5,,,
Chuck_Berry_Rock_and_roll_music.kar,14,,5 7,,,
Cie_Creole_Ba_moin_ti_bo.kar,10,,3,,,
Cie_Creole_Ma_premiere_beguine_partie.kar,11,,4,,,
Claude_Dubois_Femmes_ou_filles.kar,14,,4,,,
Claude_Francois_Cest_la_meme_chanson.kar,12,,4,,,
Claude_Francois_Cette_annee_la.kar,12,,4,,,
Claude_Francois_Il_fait_beau_il_fait_bon.kar,9,,1,,,
Claude_Francois_Je_viens_diner_ce_soir.kar,13,,4,,,
Claude_Francois_La_ferme_du_bonheur.kar,9,,4,,,
Claude_Francois_Le_telephone_pleure.kar,17,,5,,,
Claude_Francois_Magnolias_forever.kar,14,,4,,,
Claude_Francois_Mais_quand_le_matin.kar,9,,1,,,
Claude_Francois_Meme_si_tu_revenais.kar,18,,4,,,
Claude_Francois_Si_javais_un_marteau.kar,9,,3,,,
Claude_Francois_Une_chanson_populaire.kar,11,,5,,,
Claude_Michel_Le_premier_pas.kar,10,,4,,,
Claude_Nougaro_Armstrong.kar,10,,3,,,
Claude_Valade_Aide_moi_a_passer_la_nuit.kar,11,,5,,,
Claude_Valade_Au_bout_du_monde_avec_toi.kar,14,,7,,,
Cliff_Friend_and_Irving_Mills_Lovesick_Blues.kar,9,,5,,,
Cliff_Richard_We_Dont_Talk_Anymore.kar,13,,3,,,
Cloclo_Belle_belle_belle.kar,14,,5 9,,,
Cloclo_Cette_annee_la.kar,12,,4,,,
Cloclo_La_ferme_du_bonheur.kar,9,,4,,,
Cloclo_Le_telephone_pleure.kar,17,,5,,,
Cloclo_Magnolias_Forever.kar,14,,4,,,
Cloclo_Si_javais_un_marteau.kar,9,,3,,,
Cloclo_Une_chanson_populaire.kar,11,,5,,,
Cock_Robin_The_Promise_You_Made.kar,21,,6,,,
Coldplay_Trouble.kar,9,,4,,,
Cole_Porter_I_Get_A_Kick_Out_Of_You.kar,11,,5,,,
Cole_Porter_What_Is_This_Thing_Called_Love.kar,17,,5,,,
Collin_Raye_Little_Rock.kar,16,,4,,,
Communards_Never_can_say_goodbye_1.kar,10,,4,,,
Compagnie_Creole_Ca_fait_rire_les_oiseaux.kar,12,,5,,,
Compagnie_Creole_Cest_bon_pour_le_moral.kar,12,,6,,,
Conway_Twitty_Its_Only_Make_Believe.kar,16,,4,,,
Corazon.kar.kar,16,,3,,,
Corona_Rhythm_Of_The_Night.kar,12,,4,,,
Corona_Rhythm_of_the_night_4.kar,12,,4,,,
Corrs_Heaven_Knows.kar,23,,12,,,
Coshai_trovato_in_lui_Bruno_Martino.kar,16,,3,,,
Cpartio.kar.kar,19,,10,,,
Cranberries_Twenty_One.kar,25,,11,,,
Creedance_Clearwater_Revival_Down_On_The_Corner.kar,7,,4,,,
Creedance_Clearwater_Revival_Fortunate_Son.kar,8,,5,,,
Creedance_Clearwater_Revival_I_Heard_It_Through_The_Grapev.kar,11,,5,,,
Creedance_Clearwater_Revival_Lookin_Out_My_Back_Door.kar,9,,8,,,
Creedence_Clearwater_Revival_Fortunate_Son.kar,8,,5,,,
Cristian_Castro_Azul.kar,15,,4,,,
Cristian_Castro_Despues_de_ti.kar,7,,,,,
Cristiani_Herve_Il_est_libre_Max.kar,15,,3,,,
Cutting_Crew_I_Just_Died_in_Your_Arms_Tonight.kar,27,,3,,,
Dalida_Besame_mucho.kar,14,,3,,,
Dalida_Darladirladada.kar,10,,3,,,
Dalida_O_sole_mio.kar,13,,4,,,
Dalida_Paroles_paroles.kar,9,,4,,,
Dana_International_Diva_1.kar,17,,17,,,
Dani_Daraiche_Mon_amour_mon_ami.kar,9,,3,,,
Dani_Daraiche_Quand_je_tai_connue_belle.kar,14,,3,,,
Dani_Daraiche_Ton_coeur_blesse.kar,14,,6,,,
Daniel_Balavoine_Tous_les_cris_les_s.o.s.kar,15,,4,,,
Daniel_Balavoine_Vendeur_de_larmes.kar,15,,4,,,
Daniel_Belanger_Ensorcele.kar,17,,4 16,,,
Daniel_Boucher_Les_boules_a_mites.kar,15,,4,,,
Daniel_Gerard_Butterfly.kar,9,,2,,,
Daniel_Gerard_Il_pleut_dans_ma_maison.kar,9,,5,,,
Daniel_Gerard_Memphis_Tennessee.kar,14,,4,,,
Daniel_Guichard_Je_viens_pas_te_parler_damour.kar,10,,4,,,
Daniel_Guichard_La_tendresse.kar,17,,6,,,
Danielle_Dumas_Pas_souvent.kar,13,,1,,,
Danny_Brillant_Quand_je_vois_tes_yeux.kar,16,,5,,,
Danny_Brillant_Toi_et_moi.kar,15,,4,,,
Danny_Brillant_Viens_a_Saint_Germain.kar,8,,3,,,
Danny_Brillant_Ya_que_les_filles_qui_minteressent.kar,12,,4,,,
Dany_Aube_Mon_coeur_se_brise.kar,14,,9,,,
Daraiche_Bobby_McGee.kar,14,,1,,,
Daraiche_Dans_ma_belle_petite_maison.kar,8,,4 8,,,
Daraiche_Javais_16_ans.kar,20,,10,,,
Daraiche_Le_coin_des_amours.kar,12,,1,,,
Daraiche_Les_cowboys_du_Quebec.kar,16,,4,,,
Daraiche_Ton_coeur_blesse.kar,14,,6,,,
Dario_Moreno_La_marmite.kar,9,,3,,,
Dave._Vanina.kar,18,,5,,,
David_Bowie_China_girl.kar,15,,4,,,
David_Charvet_Jusquau_Bout.kar,17,,3,,,
David_Civera_Caminar_por_la_vida.kar,16,,8,,,
David_Hallyday_Tu_ne_mas_pas_laisse_le_temps.kar,15,,4,,,
Deana_Carter_Strawberry_wine.kar,19,,6,,,
Desireless_Voyage_voyage.kar,13,,5,,,
Diane_Tell_La_legende_de_Jimmy.kar,14,,5,,,
Diary.kar,8,,4,,,
Dick_Rivers_Rien_quun_seul_mot.kar,11,,10,,,
Dick_Rivers_Un_baiser_de_toi.kar,15,,4,,,
Didier_Barbelivien_A_toutes_les_filles.kar,16,,5,,,
Diego_Torres_La_ultima_noche.kar,13,,5,,,
Dire_Straits_Calling_Elvis_1.kar,16,,15,,,
Dire_Straits_Money_For_Nothing.kar,15,,5,,,
Dire_Straits_Money_for_Nothing_4.kar,15,,5,,,
Dirty_Dancing_Shes_like_the_wind.kar,25,,9,,,
Divers_Comptines_A_la_claire_fontaine.kar,10,,,,,
Divers_Comptines_Ah_vous_dirai_je_Maman.kar,9,,5,,,
Divers_Comptines_Ah_vous_dirai_je_Maman_b.kar,9,,5,,,
Divers_Comptines_Au_chant_de_lalouette.kar,10,,3,,,
Divers_Comptines_Cadet_Rousselle.kar,4,,,,,
Divers_Comptines_Dans_cette_etable.kar,11,,8,,,
Divers_Comptines_Hakuna_matata.kar,14,,5,,,
Divers_Comptines_Hardi_les_gars.kar,3,,,,,
Divers_Comptines_Hymne_au_pastis.kar,13,,13,,,
Divers_Comptines_Il_etait_une_bergere.kar,11,,,3,4,
Divers_Comptines_Jai_du_bon_tabac.kar,12,,6,,,
Divers_Comptines_Jai_vu_Maman_embrasser_le_pere_Noel.kar,11,,10,,,
Divers_Comptines_La_casquette_du_pere_Bugeau.kar,10,,6,,,
Divers_Comptines_Malbrough_s_en_va_en_guerre.kar,11,,,3,4,
Divers_Comptines_Ne_pleure_pas_Jeannette.kar,6,,,,,
Divers_Comptines_Nini_peau_dchien.kar,8,,2,,,
Divers_Comptines_Noel_blanc.kar,11,,4,,,
Divers_Comptines_O_Douce_Nuit.kar,13,,,,,
Divers_Comptines_Sur_la_route_de_Louviers.kar,4,,,,,
Divers_Comptines_Ya_pas_que_de_leau.kar,15,,4,,,
Donald_Lautrec_Des_betises.kar,18,,4,,,
Donna_Summer_I_feel_love_4.kar,17,,4 5 6,,,
Donna_Summer_Last_dance_6.kar,12,,5,,,
Donna_Summer_She_works_hard_for_the_money_7.kar,12,,3,,,
Donna_con_te_Anna_Oxa.kar,18,,4,,,
Dontturn.kar,16,,5,,,
Doobie_Brothers_China_Grove.kar,14,,6,,,
Doobie_Brothers_Long_train_running_4.kar,10,,4,,,
Douce_Nuit.kar,13,,,,,
Downunde.kar,28,,3,,,
Dr_Hook_Queen_of_the_Silver_Dollar.kar,19,,8,,,
Dr_Hook_Sylvias_Mother.kar,13,,8,,,
Dr_Hook_Sylvias_Mother2.kar,15,,6,,,
Dr_Hook_When_Your_In_Love_With_A_Beautiful_Woman.kar,14,,4,,,
Duncan_Dhu_ESOS_OJOS_NEGROS.kar,11,,6,,,
Duncan_Dhu_Esos_Ojos_Negros.kar,11,,6,,,
Duran_Duran_Hungry_like_the_wolf_12.kar,19,,3,,,
Duran_Duran_Ordinary_World.kar,13,,5,,,
Duran_Duran_Ordinary_world_4.kar,13,,5,,,
Duran_Duran_Relax.kar,17,,3,,,
Durand_Thibault_Le_Jour_J.kar,14,,3,,,
EL_ULTIMO_DE_LA_FILA_por_Stapelton_LA_PUERTA_DEL_BAILE.kar,13,,3 4,,,
E_Poi_Mina.kar,12,,3,,,
Eagles_Best_of_my_love_6.kar,12,,3,,,
Eagles_Desperado.kar,12,,6,,,
Eagles_Desperado_9.kar,12,,6,,,
Eagles_Hotel_California_4.kar,10,,4,,,
Eagles_Hotel_california.kar,10,,4,,,
Eagles_Lyin_eyes_9.kar,12,,6,,,
Earth_Wind_And_Fire_After_the_love_has_gone.kar,16,,6,,,
Earth_Wind_And_Fire_Boogie_Wonderland.kar,17,,4,,,
Earth_Wind_And_Fire_Fantasy2.kar,17,,6,,,
Earth_Wind_And_Fire_Lets_groove2.kar,13,,6,,,
Earth_Wind_And_Fire_September.kar,12,,5,,,
Earth_Wind_and_Fire_Fantasy_4.kar,17,,6,,,
Eddie_Santiago_Que_locura_fue_enamorarme_de_ti.kar,19,,4,,,
Eddy_Mitchell_18_ans_demain.kar,13,,2,,,
Eddy_Mitchell_A_credit_et_en_stereo.kar,10,,5,,,
Eddy_Mitchell_Be_bop_a_lula.kar,11,,3,,,
Eddy_Mitchell_Cest_bon_detre_seul.kar,10,,2,,,
Eddy_Mitchell_Happy_Birthday_rock_nroll.kar,12,,2,,,
Eddy_Mitchell_Jvous_derange.kar,13,,5,,,
Eddy_Mitchell_La_fille_du_motel.kar,14,,5,,,
Eddy_Mitchell_Les_tuniques_bleues_et_les_indiens.kar,13,,4,,,
Eddy_Mitchell_Mman.kar,13,,5,,,
Eddy_Mitchell_Pas_de_Boogie_woogie.kar,10,,4,,,
Eddy_Mitchell_Pauvre_baby_doll.kar,14,,5,,,
Eddy_Mitchell_Sur_la_route_de_Memphis.kar,13,,4,,,
Eddy_Mitchell_Tu_peux_preparer_lcafe_noir.kar,11,,3,,,
Edith_Piaf_Le_prisonnier_de_la_tour.kar,5,,5,,,
Edith_Piaf_Les_amants_dun_jour.kar,12,,5,,,
Edith_Piaf_Les_trois_cloches.kar,20,,8,,,
Edith_Piaf_Lhomme_a_la_moto.kar,18,,9,,,
Edith_Piaf_Milord.kar,11,,4,,,
Edith_Piaf_Mon_Dieu.kar,12,,5,,,
El_Rey.kar.kar,8,,3,,,
